TCGA-DX-A7ET-01,-3.0571308,-1.7040482,0.79405534,1.039777,-0.026495881,2.116154,0.6525051,-0.9273086,-1.6860887,-1.9402039,0.59513503,-0.7545407,-0.35596818,1.4555838,5.0151873,-1.6475818,-1.126612,1.796098,1.6846867,0.5668056
TCGA-X6-A7WA-01,-0.86160755,1.9410565,2.2169893,-5.5127444,1.7567492,-1.150977,3.71551,2.5923994,-0.20510122,-2.3181393,-0.16205417,-1.2215734,1.0256687,-2.0325654,-2.9173958,-0.9170247,0.48622686,-4.396663,0.94061685,-1.8672613
TCGA-DX-AB2T-01,2.2907465,-0.682228,-4.681772,0.3831731,-0.745383,0.17483553,-1.2842512,0.77667856,1.0255421,2.2553508,-1.3337241,0.9807146,-1.2841623,0.8676492,2.2469683,0.7745545,-0.31470942,5.575616,4.5595503,-0.96922135
TCGA-FX-A3TO-01,-0.8546084,-3.9795241,0.24487932,2.0039828,0.029571576,0.00025557913,-1.0947939,-5.528757,0.71042544,2.779089,0.72925925,-0.12217968,-0.15149067,-0.77919537,2.1101494,1.0397774,-1.353694,1.4844869,-2.68863,0.9458817
TCGA-DX-A1L0-01,-0.51522094,-1.9071672,1.4090374,1.9821967,-2.037269,2.196624,-5.3669505,2.324985,-0.4567911,-0.92944986,1.7908895,4.5062284,1.3091376,1.597567,0.09375562,-2.0338638,-2.0259316,3.9292753,0.22506477,2.9043024
TCGA-DX-AB32-01,1.5940186,3.0044868,-1.0736024,2.8021579,0.031058451,1.8158588,-2.9435058,-1.224746,-2.031033,-0.7268117,-2.7501755,-0.9970261,-0.9930241,1.660062,2.9344976,-2.1244264,-2.5506418,1.734105,-0.10306875,-2.5792253
TCGA-DX-A7EF-01,-2.0105085,0.68332136,-2.3991725,1.5997415,-0.5904286,-0.8246986,0.081624664,-0.8188986,-0.39982718,1.4464105,-0.78860056,1.5499133,0.4074387,1.171449,-1.6676416,3.7596865,-0.14836773,3.8832698,-1.4701864,0.68518615
TCGA-DX-A48O-01,-0.093013525,2.2485604,5.006811,-5.9245596,-1.7093899,0.13441122,2.4315727,2.6489365,-0.16656137,4.541612,1.3899258,-2.8133945,0.12614931,-3.1202574,-3.1415997,0.72162145,0.4684332,0.19080658,1.892443,-2.3701255
TCGA-DX-A23T-01,1.4539362,0.06203423,-1.3235662,1.4599679,-1.0284717,1.6587188,0.2275726,0.18830541,1.6617377,-0.60914797,1.0115365,-2.4512887,-1.6646873,-0.5193934,1.5506977,-1.6614608,-0.35900795,0.31700593,1.344224,-1.3096799
TCGA-IE-A4EI-01,-2.0220852,2.1318843,1.1982974,-3.7691576,0.76502925,-0.77168685,-1.371491,2.7783332,3.4059153,1.3346964,-0.33050674,-1.5605568,0.057207227,0.5979718,-5.162032,-2.7039793,0.49898785,-0.45585454,-0.5517425,-2.0876117
TCGA-KF-A41W-01,-3.0441709,-1.9242218,0.6125613,0.5456794,-1.5178725,-1.9917793,2.0598621,2.2204149,1.0516275,-0.3576433,1.7154323,1.2050375,1.8454736,-1.1145861,4.4850817,0.8049213,2.1790404,-1.994579,-3.7544134,4.62952
TCGA-DX-A3UE-01,-1.3552592,1.4392858,1.5283079,-4.5629764,-0.4349879,-0.12158485,1.517652,2.7639694,-2.2574763,0.45856684,1.1198616,-0.6029,-1.2376523,-1.6938763,-2.5747514,-0.45503616,0.31834435,-3.3337667,1.5374293,-3.0700302
TCGA-FX-A76Y-01,-1.2576847,4.193593,0.40797463,-4.5411615,-0.4353479,-0.0925688,1.4678694,-3.1102896,0.000661511,3.797684,-0.70991004,-2.009079,-0.92253643,-1.3590437,-1.162282,1.1849785,-1.358395,2.1614056,0.8067863,-4.0767183
TCGA-QQ-A5V9-01,1.8159038,-1.2836536,1.1977437,2.1415422,-0.7039631,1.404386,-3.2817276,0.38144892,1.4497246,-4.139998,0.86573935,1.4996442,0.54710877,1.7071514,3.1315138,-0.36168742,-2.336277,4.081861,0.40232795,-0.16247705
TCGA-DX-A8BT-01,1.6816896,-2.7562368,0.07129,2.29705,-3.3383107,2.757417,0.69037044,0.8212205,2.046923,0.34289038,-0.35230047,1.3404812,1.9759556,-0.6260753,-0.612349,1.017291,-1.9670794,3.6332088,2.344863,1.6089989
TCGA-DX-A7ES-01,0.6745553,0.02110858,-0.16775246,-0.033780463,-0.21469088,0.19710425,1.3784786,-0.013596607,-0.0049892664,0.00797146,-0.59535027,-2.830683,-0.61777,-0.89364123,1.8390564,-2.1379724,1.5354444,1.057869,1.1130205,-0.07870188
TCGA-DX-A3M2-01,-0.18916622,-2.2054496,0.6485428,3.4406993,1.0531405,-0.71761817,-2.0698197,-0.6513328,-1.3099898,-1.3328042,0.30036208,-3.4317567,-2.329393,1.3106583,3.2840204,-0.6372307,-0.95397186,1.2783426,1.4093709,-0.7566286
