,10,28,28,17,1,13,10,19,24,26,13,19,14,27,2,17,3,12,6,24,15,20,7,0,25,11,23,9,15,11,19,28,1,7,24,1,5,21,2,20,10,18,16,26,14,29,21,20,16,8
TCGA-BT-A20R-11,-1.1657249,-1.9845691,-0.11351311,-0.02400196,-0.32698548,-3.8478305,2.4001791,1.97153,5.505202,-0.5364301,4.9051948,-1.4819509,-1.8308673,-3.0596488,-1.6961706,-2.0772789,-0.2292272,-3.4954784,0.024167085,-1.5837125,4.646299,-0.5687755,2.7828374,-1.669994,1.9498651,-1.9775927,-0.27548006,2.8500774,2.2802281,2.207632,-0.57247555,3.0506554,-0.4747818,3.3471189,3.0030668,-5.138029,-0.12945192,3.2043672,0.36225325,-3.9222653,-3.3910444,-4.003722,-2.3549526,-4.405568,4.78508,3.1585126,-0.5389193,-0.25786504,2.2442796,2.2807238
TCGA-DK-AA6S-01,-1.854847,1.9499549,-4.4893255,-2.6511986,-0.20959629,1.3154424,3.7740839,0.19645303,2.6310856,1.4742535,2.1403384,1.2680103,0.13363619,0.83121914,0.035224557,2.0069335,3.6002767,3.7106209,-0.3067027,-5.1092997,1.2089103,0.29720303,-1.3439283,-0.8164807,1.322029,0.339836,-0.32143348,1.5555474,1.6573364,-1.4660031,-1.3299378,0.37162706,1.5956746,1.4086987,1.1511853,-3.5257876,-1.8246719,-0.3917549,0.6025622,-2.3366783,-1.4735109,2.2793944,-2.7514677,2.6983016,-1.0060034,2.5760748,-0.041253842,1.3935044,2.3145728,-2.3161693
TCGA-DK-A6B2-01,4.1541805,-2.0988815,0.53727835,0.460906,0.94117385,-2.324456,3.357974,-0.7903068,-1.8678834,1.4145949,0.9742582,-0.23403977,-0.3476997,4.6333365,-0.75630724,0.14222571,-0.338597,1.1982768,3.374886,-1.4495904,0.30915073,2.4489367,-0.7274463,-4.739038,1.1791515,1.0662569,-0.4841366,0.34452388,-1.6733177,-2.873536,-1.5712292,-0.70989215,2.022277,-0.13047174,-0.054285754,1.3710322,-1.9399506,1.4839115,-0.66092813,2.9240108,2.1337888,0.29166573,-1.7340938,1.6910319,1.2725186,0.041557398,-1.5639566,2.2982724,1.6094191,0.29959983
TCGA-GU-A763-01,-3.1880536,-0.82423425,3.1159866,-2.1313746,-1.0486395,-0.94645333,-3.7886808,-2.1343274,1.4434766,0.05565367,-0.46171153,-5.040485,2.7148366,0.73288035,-6.6672173,1.4374493,-1.4984328,-0.1817175,-0.4734748,2.3233504,4.201238,-0.11024216,-2.7563844,4.2401233,-3.25873,1.9298905,-1.67252,-5.3435793,0.2869689,-1.097235,1.0102397,1.4587181,0.7537518,0.8438163,-0.43782565,-1.0678356,-2.9745326,-1.3565489,-2.0465457,-0.94754237,0.47782534,-0.1657497,5.235342,1.8083334,-1.4677825,-3.2247312,-1.789114,-2.780404,-2.1620932,-2.9550743
TCGA-XF-A9T4-01,-1.4696164,2.02744,-0.8781869,0.19780554,-0.78268707,4.8657236,-0.32645166,-2.813049,1.3541907,-0.5775461,-1.2270603,0.63677794,0.799682,-0.016772784,3.1678815,2.1181805,-0.86404276,-1.5358993,-3.1711886,1.2816095,-4.4226527,-3.265545,0.8618507,-0.13946235,-3.3788908,4.434956,2.0583851,0.40560797,0.47752684,1.8491095,0.5972521,0.9158024,4.6709466,-2.7710872,2.0313783,-0.19330528,-0.56166106,-3.9043531,6.276238,-0.16617967,-1.2669228,-0.76111764,2.8515685,-2.091555,-0.00808933,1.6781105,0.93746006,-2.038461,0.9240912,1.8372897
TCGA-FD-A5C1-01,-0.6640613,3.3427114,-1.1658921,-0.21152154,2.3797567,2.350422,-1.8717488,0.29800096,-1.5121505,0.39968643,0.7580071,2.21487,0.32424647,2.969545,-1.2727153,0.5516291,0.40534407,0.23561297,-1.8530085,-1.2505761,-4.3727074,-3.1256442,0.21510518,-0.95430696,-0.31446618,0.22605836,0.8097571,4.360345,-1.9208957,3.0780573,-3.326458,3.3814185,1.0730146,-1.8695506,0.14803368,-1.1767789,-2.1264265,0.69600827,0.0828881,-0.26652417,-2.54468,0.79390246,-4.410636,-2.7625196,0.22414492,2.1898346,-0.13821307,1.6830559,-1.2437497,1.77524
TCGA-GU-A42Q-01,-0.026334994,1.2802676,-5.4932,1.0290712,-0.12983996,-3.4824402,-2.3044956,1.4430501,1.8695412,-0.06555265,2.490593,0.30620268,-1.0010237,-1.0862066,2.0729902,3.3497825,-0.046001356,4.04774,-2.0624044,-1.2260283,1.5004495,1.3402004,1.5637048,0.19793673,-2.8219051,2.399034,-3.7574522,-2.5350773,0.22951561,-0.01639741,2.1774237,1.2332803,5.76799,-3.3091958,1.8047824,-2.5747502,-2.380482,-2.3837147,1.4610358,-5.208174,-0.21967429,1.9040668,0.20765565,-0.87804264,-1.1579418,4.4637647,2.3352032,0.7684384,-1.1654546,-2.0193572
TCGA-DK-A3IL-01,0.6779095,-3.184385,0.6601151,5.3340397,3.5556045,-2.1881616,-0.85513383,1.058389,0.90680504,-1.8053424,2.7946794,-2.7473388,-0.5882435,3.0083854,0.22704309,-0.5579599,-2.0191522,-0.70249045,-1.6183101,2.7953353,-1.4079103,-5.2406907,-3.2792375,-1.0107001,2.3221424,-1.6120218,-0.13994981,5.3199506,1.3744683,-5.345907,-0.83366764,1.7595382,-5.7537436,2.5440133,-0.004924368,-0.66543686,0.057217047,-0.16387318,-3.7378912,3.9322903,-0.6876663,-0.42078823,-1.7651106,1.1201098,3.2269292,2.3616147,-1.4352322,3.0445418,0.62741923,4.2353644
TCGA-XF-AAMH-01,2.0474174,4.962633,-3.7081492,0.51789594,0.53432137,-1.5816249,-2.128353,-1.0540829,-15.295556,0.2735623,-2.810928,3.4795473,3.0306273,-5.520708,-3.205923,1.5060513,3.2819228,1.6012682,-0.49014482,-1.864796,1.2336822,-4.4390445,-3.3278358,-1.7178223,2.3680894,-2.0353687,8.046377,0.9547279,3.4751496,0.43242386,0.117999986,1.7144147,6.172956,8.438641,-7.5108175,2.5045066,15.772925,1.9044708,0.6789865,0.43817028,5.6238947,-5.4467583,2.0391052,-0.8757816,-3.96548,-0.9412976,-0.42941517,1.9148266,3.7971334,-2.358386
