,10,20,5,26,11,1,3,29,27,15,23,9,9,3,24,14,22,20,16,27,4,18,6,28,26,29,17,7,0,26,13,25,23,2,17,6,8,1,2,22,25,5,11,4,13,16,0,6,12,14
TCGA-EA-A3HT-01,-0.54468155,0.09290576,0.8686643,2.0697186,1.2770135,-1.1686765,-0.2245982,-4.369597,0.33267513,-0.20097576,0.808611,1.4083096,1.0090077,-2.593963,0.8457725,2.062935,1.5603465,-3.6676445,-1.8071502,-2.471296,-2.2709017,-2.9308605,1.9557619,-1.4052644,-1.2923217,-0.19385816,0.23074195,0.21625137,2.8005245,-2.3274357,1.8319951,2.1622295,0.8114352,-0.14252973,1.1241597,-1.6632172,0.73895764,0.33408073,1.378874,-2.2940364,-0.29542285,-1.1242917,0.9216687,-0.16442078,-0.88482946,-0.7798448,-0.8425127,-1.8437341,3.2074065,-0.70068574
TCGA-FU-A3HZ-01,0.24563058,-0.2172474,-2.7246175,-0.15114893,-1.4757907,-3.708952,1.2727312,1.7473743,-0.33215275,2.130263,-3.8388798,2.977981,2.8909266,-0.14586662,-0.1833122,0.49000296,-4.478813,-4.68706,-0.5675521,-2.7714732,2.1194997,0.22441861,-2.3997319,0.75491035,0.42234093,-2.6413953,5.329533,0.18648796,3.5749671,2.140616,1.0499302,4.957114,3.6975992,1.267945,-0.810606,1.0404782,2.9448905,-0.37260196,3.8602931,-1.5583535,3.8023512,-0.05661999,3.6088843,-1.7359505,2.0648978,4.466865,2.56655,-0.45906094,0.23717164,1.3528738
TCGA-FU-A3TQ-01,-3.3148015,1.8904333,3.200602,3.1431575,2.214713,-0.44436538,1.401598,-2.2077959,-0.17714366,-1.0171808,2.6032977,-2.2258635,0.8938982,-1.0962007,-1.2762985,1.1762656,1.5298232,-1.0165869,1.6404004,0.9944226,-0.9000778,1.5720779,3.7345526,0.9162124,-0.5860655,-1.2266884,1.7008327,-1.1086657,-0.5943251,-2.1908243,-0.8386721,2.5265563,-1.4670515,1.7497939,-3.569885,-1.5384372,1.9553437,0.8595548,3.4191446,-1.0513086,2.003517,-1.9559183,1.5279808,-0.69072187,0.1942825,-2.044222,-0.98199725,1.9478979,-1.123787,0.88846695
TCGA-DS-A0VK-01,-1.4248083,1.2265223,-3.4692478,-0.24904622,-3.296235,3.2986257,0.84289044,-1.8058243,0.7883971,1.2594881,-5.537966,4.6468983,0.4018077,-0.6543453,1.619931,-1.6486495,0.69110686,-1.2629693,0.54771525,-0.6174998,-0.21966733,2.08077,1.8448019,3.192228,-1.0769669,1.7425879,-2.1702387,-3.5479982,4.0588202,1.2896172,1.5754542,-2.644825,-0.9729383,0.9689915,-0.066442214,0.7428885,3.2613952,2.718269,-1.6058071,0.76807165,1.4730694,0.1923551,-0.42412978,2.2107515,-1.7693455,-1.4674278,1.4603564,-4.9973745,1.2771604,0.6847037
TCGA-UC-A7PG-01,-2.9513273,2.5291033,2.7159994,1.1056795,-2.0434065,-1.4373368,-1.7893797,-1.7235303,-1.0477178,0.13599972,1.674265,0.5487354,-1.6088811,-1.2206478,0.74230677,2.998505,-0.50792176,-1.9592505,2.9666476,-0.35976642,0.580679,-2.1033518,-0.74714637,0.9273743,-0.5589715,1.0811851,0.65690136,-3.6389947,2.3082657,-2.9171283,3.6211774,-0.13708922,-1.4229726,-1.5158892,-0.8816538,-1.8205069,-0.12340948,0.9727202,1.2692302,-0.94615114,0.8582844,0.060923766,1.0326024,-3.4363592,-0.33131427,0.085565954,0.15653281,0.18056926,3.7687209,0.08662912
TCGA-C5-A7UE-01,-1.8405464,-0.04586668,1.9262491,1.8397069,-0.8814813,2.4047325,2.7652047,0.2882156,1.1744088,-1.4691002,0.016453765,1.185595,-0.46192873,-1.8977264,0.6923689,0.20036611,-0.85166097,-1.7365633,-1.3964944,-0.08851527,3.7522275,2.6160474,1.1112571,1.9520708,0.71270967,-1.2367123,-1.0908748,-1.7202289,-2.5606363,-0.79889685,2.0886064,-0.76416045,-1.7847892,-0.55966574,1.4294852,-1.521671,3.3201475,1.5182029,-1.7223109,2.2451165,2.613453,1.344443,-2.4763634,-3.781643,-0.5547206,0.34421152,-3.0341988,2.0288923,0.23293658,-0.3617883
TCGA-C5-A1MJ-01,1.0438547,0.066606276,-1.2266569,-1.6409463,2.4410484,-2.466658,0.8981786,2.1479683,-0.963463,-2.142893,-1.8281369,-2.5797865,-0.25565958,3.585324,-0.076061755,-3.9771955,-0.5818184,-0.58510196,-0.28592512,1.7010405,0.19020747,3.3255148,0.41833314,-4.0425563,0.95100164,-0.13156714,-2.3743901,3.8149152,0.6601832,0.7475564,-2.1912405,-1.015208,1.8685223,-4.595593,-2.1329548,3.7029526,-0.8066735,-0.51965964,4.1877556,-3.4783812,-1.8248218,1.114524,-3.050177,1.1226542,-1.0742041,-2.6468601,2.2075047,-1.9985386,-4.318665,1.3337135
TCGA-UC-A7PI-01,0.8446593,-3.0569634,0.08000767,-2.0262148,1.3956798,1.4772955,-3.806354,3.2540078,-0.81792855,-2.3340983,-3.9303424,-3.8901417,-2.9192855,1.3366745,-1.1045983,-3.4548244,-2.0597532,-1.0709193,1.3381689,2.5597672,-3.3365903,0.7682416,4.7227116,-5.8693895,0.7921263,0.3457275,-0.2941856,7.277176,-4.3831596,-0.9303142,-0.5493004,-0.20836309,-0.48633605,-4.4226832,-2.0847144,4.121343,-2.430581,-1.9296561,0.17846626,-2.0708418,-3.3006103,1.3861163,-3.5927181,-0.43279517,-0.3745628,-0.37184754,-0.5664312,1.6733983,-5.653075,1.7490093
TCGA-C5-A1MF-01,5.176847,-2.332077,-5.8925304,-4.777102,2.505962,1.6702036,-1.7143189,-0.7438416,0.033130888,-2.3757906,-1.2805747,0.9295375,2.4063816,1.6471959,0.8769892,0.50061226,1.7756155,2.5263777,1.6089914,-0.14288408,-1.6618936,-0.7152779,0.47882274,-4.6660743,1.7795485,2.5374396,-2.1059637,-2.4913568,0.6109427,-1.1418824,-2.9136078,2.4618227,1.0002136,0.42622128,0.889667,-0.8869238,1.1250039,-1.0584046,3.2713792,5.0120344,-1.2789466,0.33852842,0.808721,0.68191755,-0.48091266,2.85854,2.5973566,-0.9784137,0.2606711,0.7490036
TCGA-EA-A5ZF-01,-2.7698078,-1.6466653,-1.1745428,0.24894579,0.40642837,1.6136247,3.4247558,1.7842733,1.9764963,0.3855104,-5.8399935,2.1670861,-0.35260168,-0.264327,-1.4588448,-0.38911426,-0.8434958,-5.5395103,-5.048304,-2.0081823,-0.4617527,0.57119644,2.755142,-0.22856398,-2.1730838,-1.6139534,0.07476069,1.9644879,3.9525,-2.6281955,0.9730391,3.9590125,6.048458,-3.660665,-1.19937,-1.5929923,0.3933088,0.3418191,0.9115183,0.83087254,3.2116008,-0.3232069,0.51955336,0.59745824,-1.257148,-0.44197184,2.0422819,0.65107083,0.015580092,2.5571291
