,2,4,5,9,12,14,15,16,17,19,24,25,26,27,29,0,1,2,4,5,6,7,9,10,11,12,13,14,15,16,18,19,20,21,24,25,26,27,28,29,0,3,4,7,8,9,10,11,12,16,18,19,20,22,23,25,26,28
TCGA-QH-A65S-01A,0.5745519,-9.413586,-6.1043158,-7.4522285,5.931694,6.572637,-13.020264,14.123283,7.1259947,0.12579882,1.5288559,4.424262,12.62713,4.713615,-2.8164694,-1.6961554,-1.2454971,0.062305965,0.2194118,-0.92954355,2.2538877,-1.2288406,-0.122790605,0.50794125,1.9267465,-1.9711311,0.834161,-0.54133886,0.31139126,-0.039435968,1.5853547,0.91740274,-0.8953675,-0.4476684,3.8150196,-0.9673301,2.1885703,2.2165272,-0.041136682,1.133862,-12.528762,14.483666,18.355227,13.531877,-27.504032,13.759372,-18.546528,-0.51722103,47.58912,-1.0976967,4.3428574,-5.681237,-28.431532,4.998142,-4.3927865,36.979836,-6.465479,-5.861338
TCGA-QH-A6X5-01A,2.5616806,-0.018857807,-4.046048,-11.163929,6.1765704,12.56888,-16.389755,11.845554,7.2009554,-6.224515,3.6138275,9.259724,1.7835184,6.565765,3.0655506,-1.0326562,-0.32519156,-1.4296921,-0.43928388,-0.11950897,1.9288851,-1.2529984,0.5466561,0.2820822,0.69317245,-1.0866263,-0.23467557,-1.0565383,-0.5245725,0.6456311,1.5067533,0.14270753,-0.9320911,-0.6528382,3.6617954,-1.9139358,2.0345597,2.8930902,0.8144338,0.70344234,-27.950731,-0.06408313,47.335953,-67.056244,-37.38889,-72.46362,-80.7448,-23.40715,79.18461,74.656975,-21.491909,-18.747879,62.7473,35.16997,6.463074,51.807495,15.371315,-11.618355
TCGA-HT-7483-01A,2.508307,-4.517029,-7.639724,-11.211998,2.715138,-4.3091445,-11.315235,11.008469,4.565825,13.677828,-1.6959016,-8.296133,-2.7091079,6.0784216,-0.7759921,-1.1355785,-1.9367849,-1.3880384,-0.42215472,-0.23145965,1.6113712,-1.3252763,1.0838308,-1.5208657,1.6029228,-1.6174592,-0.7176624,-1.5622735,-0.85345083,0.94554967,1.9575158,0.90080154,-0.049184244,-0.74131304,3.881648,-0.99535596,2.3307266,2.615273,0.78747296,1.3561976,-20.087341,-13.557271,-25.87271,-0.029949391,3.4399137,-16.101461,36.791542,-14.879349,13.704785,17.499527,14.352717,4.8970513,-6.5520177,-5.6537557,8.774496,-15.337115,6.481235,-13.200502
TCGA-DU-6403-01A,11.055691,-5.19046,5.5058713,-8.598994,6.1303654,-10.152581,-16.676807,15.136545,0.50207686,-2.4334364,-7.729394,8.920161,4.277546,-4.416157,9.390254,-1.2570809,-1.2935137,-2.3604267,0.8721299,-0.04117033,2.247014,-0.89097947,-0.8892379,0.8331365,-0.31099543,-1.6743672,-0.40459335,-1.5988657,1.3042232,-0.06932363,1.0233456,1.2535615,0.11139116,-1.8190407,5.3573985,-2.516094,2.6495128,4.6368403,0.6208441,0.6739703,-20.542393,-23.688637,-12.748152,11.353957,-2.1989896,-3.5699081,20.830597,-23.724031,22.691444,-26.01297,-17.703363,-15.485026,1.4015715,-21.830755,3.7086987,-12.041969,43.33429,-19.022837
TCGA-HT-7478-01A,-4.047987,-10.116138,0.5681939,-11.108587,7.2130194,-4.9066052,-13.283214,12.950937,-2.224097,15.155129,-5.1589055,1.4248859,8.773128,7.0136914,-2.7321565,-2.788129,-3.2288344,-1.4691749,-0.1800396,-0.6729503,2.4313097,-1.3867078,-0.52538323,-0.78476745,2.2586677,-3.364273,0.21638414,-2.4771814,0.60574573,0.70861936,2.3460963,2.1519024,0.02025073,-1.3057362,5.266425,-1.3669916,3.609128,3.5955317,0.6623315,1.4184318,-35.10589,-23.177961,-20.34927,-5.967047,1.3161771,1.148585,21.912146,-31.745085,5.62436,16.7678,11.508377,24.830608,18.341347,-13.720476,32.4934,-1.633318,4.2756596,-4.5504203
TCGA-HT-7857-01A,3.3581471,-18.504957,21.766348,-7.2621145,3.7126682,-5.2857933,-12.597348,7.371902,-2.8454134,8.77373,-21.608973,10.239437,8.826835,-4.1875496,-2.4747725,-3.0703871,-4.53538,-2.0048892,1.3841588,-1.4789038,1.5676674,-0.8765634,-0.5105701,-0.5081951,1.1716846,-3.4506648,-1.1639022,-1.2875268,3.2382894,-2.444389,0.08923694,3.650908,1.140829,-3.7156415,6.213014,-0.44034418,4.2959476,4.6335607,-1.1278092,3.265439,-13.15867,-2.6850362,2.927282,15.201645,3.4025476,-3.4767506,12.6369095,-10.644589,30.983408,-15.0852,2.3648643,-7.8845367,-8.09919,9.089842,-9.861926,10.7593,7.3500843,-13.407917
TCGA-DU-6399-01A,1.1272795,-11.109636,-5.258498,-6.2580323,8.792915,-3.2441506,-12.48825,10.654202,0.67102885,7.741022,5.248878,-1.3003681,1.5334338,0.49826875,-2.3310578,-0.8678023,-1.5975376,-2.047853,-0.7696433,-0.9909965,1.4395007,-0.9537801,-0.30683059,-0.9406493,0.4747242,-2.4939961,-0.035147343,-1.4088534,-0.12193003,0.9844419,1.4746858,0.06807912,-0.020858323,-1.0067434,3.3190835,-1.1842904,2.2462254,2.5935051,0.95336056,0.96342534,-12.426346,-22.255495,-25.670862,13.311895,-11.59725,5.4916058,28.923847,-32.62791,14.035328,5.5510535,11.969664,14.737521,38.85899,-29.029217,27.067442,4.9465513,38.295906,2.3237953
TCGA-HT-7471-01A,1.8790718,-6.2975073,3.0944812,-10.200921,6.4140687,-6.4294443,-16.944174,4.036764,-4.2023854,2.9098897,2.941585,7.1445737,-10.037418,6.850433,-2.9115093,-0.9832434,-1.0096148,-2.2136314,-1.7326064,0.3152542,1.0718309,-1.2219943,1.2452523,-1.8494897,0.29933563,-1.3025709,-0.09277712,-2.044873,-0.9956848,1.7940835,2.0043612,-0.32792413,-0.38696182,-0.19074023,3.5061638,-1.9360973,2.4530513,3.062584,1.1302232,0.994867,12.231901,-18.744913,-11.56189,11.912817,-11.463084,-20.389809,17.194983,6.722045,26.544909,-1.0122404,7.1777234,-6.872875,-0.15374891,0.052484952,4.3636894,-14.152166,-3.9932363,-13.966819
TCGA-VM-A8CH-01A,-9.3324585,-12.023429,-1.6964532,-8.648462,7.690072,1.2068149,-12.4392,11.336626,9.46593,2.1882489,3.276138,-1.2781274,0.42509985,-0.7305289,-2.3970666,-1.8605156,-0.80031174,-2.1655965,-0.55307853,0.0022515683,0.3988933,-0.8552007,0.9721555,-0.32724866,0.0009463229,-0.8559067,-0.017397229,-1.3284335,-0.4568544,-0.5007508,0.4876883,0.5868181,-0.99064016,-1.1941324,2.6497624,-1.3778839,1.921209,2.2319448,0.3916229,1.0151728,-16.005829,48.431236,10.647398,17.17222,13.151569,-0.6215028,-57.55401,15.369415,60.39111,-4.842273,-5.6800737,-19.687359,18.430769,14.162218,-13.695771,78.10459,3.6896021,-14.969827
TCGA-S9-A7R4-01A,-5.7053094,-11.559748,-0.63297164,-11.320408,9.518678,0.15733074,-11.421772,10.302977,3.410486,9.874085,2.3106315,-5.7037535,-0.33099353,-5.375587,-5.848228,-1.8151572,-1.0605743,-1.9786364,-0.12939832,0.22286224,0.32880214,-1.0312865,0.34360328,-0.6554732,-0.049118243,-0.71927553,0.58835214,-1.562889,0.18562263,0.4413388,1.0690832,0.38723978,-0.25857574,-0.35262883,2.8969412,-1.758798,1.5689294,2.6493087,0.7615859,0.9184164,-3.6614122,-0.29286394,-26.271519,11.951812,3.140621,-16.677776,29.459028,-9.537607,21.889738,-2.4801638,16.330587,7.5490956,-14.03913,8.819785,4.8405457,4.412691,8.188209,-15.949334
TCGA-VV-A86M-01A,-10.4767275,-18.664322,2.152262,-7.6800785,9.574749,-5.000005,-13.848247,5.9742846,6.5815353,10.07991,3.7394326,-5.6307745,-1.9519899,-9.506325,-10.367765,-1.9319565,-1.5948149,-0.15242419,-0.8753792,-0.7745299,0.67853284,-0.7115234,0.30727533,-0.4505234,1.0263948,-1.2506622,-0.9335759,-0.31408325,-0.38303244,-0.82848084,0.50381345,0.74878687,1.0461265,0.11698449,2.041964,-0.6220666,1.9141818,1.0185865,-0.05208075,1.6873698,3.730081,-1.472881,-11.909732,25.027782,-9.55315,-18.96876,15.311906,-4.8795505,24.018799,-14.743241,2.1665525,-6.465009,15.090996,23.9529,-3.248883,-0.44391268,25.266512,-16.5105
TCGA-TM-A7CA-01A,-9.26249,-1.9823322,-3.3018372,-5.987123,10.154771,-2.6058972,-11.089867,10.12551,1.6168531,6.9789734,6.4812417,-2.0239174,0.07306351,0.45997623,-2.8769598,-1.5571636,-0.10641308,-1.6248308,-0.26903194,0.4137838,1.8749691,-1.2714458,0.78374684,-0.1913609,1.0572661,-0.6759575,0.6147088,-1.7501327,-1.2742827,1.5265925,2.5024989,0.054745123,-1.3185229,-0.34017378,3.8400302,-2.4097176,2.1148837,3.0795286,1.4690099,0.11133658,-44.946487,31.52708,-4.861308,-51.855133,-1.9762247,-13.700799,-8.864371,-23.470566,42.282883,47.535076,37.93141,36.520706,57.40068,10.2126045,20.53727,84.93276,-0.8643423,4.5784774
TCGA-P5-A72U-01A,9.84047,-11.168625,-1.4360653,-0.9805633,14.039235,-4.852734,-15.680577,10.123831,0.32447314,-15.518815,-17.032486,-4.5376883,4.803813,4.9997625,0.5851283,-2.265355,-3.4527142,0.22115798,1.127279,-2.7794523,1.7254066,-0.2662401,-2.166217,0.5731064,1.3979331,-3.4185948,-0.79346925,0.9196542,3.758597,-2.096398,0.18284014,2.2132423,2.1698925,-2.2535658,5.12687,-0.008801506,3.8271282,3.1001632,-1.1274315,3.017438,-56.13061,-6.937486,65.76058,-60.568947,-25.457148,-57.834305,-55.543613,-16.606638,72.19039,72.728294,-14.841436,15.361568,54.92731,42.89243,24.339369,56.110664,46.36217,18.32759
TCGA-DU-7008-01A,-2.3274481,2.1159196,-8.449592,-9.264279,6.806485,-11.501593,-13.61023,8.424138,2.9457493,11.415051,6.251504,-0.48872304,-3.1575449,3.625983,-1.2889184,-3.033661,-1.0751847,-2.5584817,-0.8863077,0.9448356,-0.09235279,-1.4847839,1.1865996,-1.6331494,0.35331824,-0.333732,1.3513618,-3.0020998,-0.9334584,1.4596785,2.0682366,0.16579315,-0.54267055,0.5272987,3.3074446,-2.9943826,1.9803655,3.1028478,1.5761573,0.7155417,-14.3513775,-21.569721,-18.077383,-1.079669,-7.0740066,-14.192487,15.829391,2.188301,26.693274,11.749337,4.8113275,10.906609,1.1138574,-15.634793,16.23452,-18.365849,11.289558,-5.0860715
TCGA-HW-8322-01A,-3.0356047,-4.150325,2.098726,-7.930059,8.617699,3.687653,-15.231016,6.574155,-2.1643996,3.4859717,7.630543,0.61576545,-11.2489605,2.373273,3.587581,-1.5504082,-1.2253429,-1.6430887,-1.5672026,0.11411473,1.8400637,-1.2974855,1.4199435,-1.2206769,1.3328817,-1.7997434,-0.10695088,-2.2372274,-1.3699565,1.2917752,2.1090493,0.47444752,-0.97708017,-0.4937833,3.598213,-1.7811064,2.7331676,2.809315,0.94879586,0.86922514,14.081475,24.696064,2.3265755,-0.6576771,-5.602802,6.1303163,8.792967,-15.315676,45.91946,5.694653,17.75852,-4.37206,-11.497467,-13.572609,4.8467665,28.266968,-29.668081,2.4569936
TCGA-TQ-A7RG-01A,-4.3770537,-4.251,1.1926876,-8.489581,8.38343,6.756504,-17.484612,6.8061633,-0.9334245,-1.3917798,10.264626,6.936224,-5.6400757,11.593215,3.687896,-1.4051646,-0.6602989,-1.5703917,-1.3328165,-0.045735843,0.9919473,-1.2128589,0.95510864,-0.57278764,0.1604222,-1.1459811,0.1238932,-1.2423341,-1.1381184,0.54162323,1.2589753,-0.1937935,-0.7563413,-0.10469523,2.3970711,-1.6158037,1.7352763,1.8778183,0.7940732,0.8064328,-27.141914,0.65873426,23.051712,-50.91565,-10.240196,-26.094023,-29.408222,-23.733423,53.58063,68.14428,54.910885,17.541264,37.46311,-2.2259195,18.514648,90.97841,2.5875878,-1.0714036
TCGA-HT-7605-01A,-1.1073741,14.44385,-9.958546,-11.112734,6.2503066,4.143331,-14.722996,11.537513,0.15000822,1.3218747,-4.4768186,6.4287553,-1.6168401,9.10388,0.85797215,-1.118732,-0.8544784,-2.4681244,-0.05444813,0.94738877,2.1794312,-1.7904301,2.267785,-0.3531996,1.2734737,-0.6014712,-1.4362369,-2.5948515,-1.8565538,0.66302115,1.6159407,0.9428372,-1.087166,-1.3187337,4.564072,-2.465748,2.1403055,3.8425348,1.5749404,0.47744033,-9.356012,-41.671375,-22.701944,-11.970028,-22.501503,-17.965958,27.13151,-40.592026,-4.4687333,8.331314,11.584461,-17.580786,64.24995,-21.003023,42.503014,-12.835226,8.684256,-16.78791
