TCGA-DX-A7EF-01,7.0152807,10.454146,2.5990472,-32.79607,-6.5398636,19.202646,-4.2856092,-3.365675,-29.645634,-3.3903055,2.877828,-2.3353984,1.8968283,2.632157,2.4890444,-3.5234373,3.4913754,-3.295753,0.9985381,1.3800772,2.5402355,-11.22953,3.7936573,9.956355,-9.104865,15.793371,22.778944,1.8540232,10.459161,-7.9709578,3.6046274
TCGA-DX-A48O-01,15.255417,10.821666,-8.147117,-14.968343,-19.734167,7.7789645,28.465637,-25.601992,24.365736,-1.6297088,1.2131078,-0.7269617,1.3237042,1.5485219,1.4619858,-1.9765748,1.8393501,-2.2582233,1.1342429,0.5951373,2.440259,-4.216296,13.735971,-11.353383,-3.2293773,6.548896,-8.035702,-15.01427,11.985129,23.411732,15.791443
TCGA-DX-A23T-01,0.94779307,6.53652,-12.21188,-28.697289,-16.020826,19.535458,3.7181726,-5.5611014,15.94024,-3.3777883,4.8364096,-1.6731176,4.1226597,2.778029,2.446704,-2.4524355,5.0723753,-4.1019907,2.692243,2.3869023,2.9964616,-8.259922,14.838468,-15.014464,-0.20844002,1.7599128,11.503817,-24.227522,9.5294075,4.4171343,7.578155
TCGA-IE-A4EI-01,2.706334,16.09031,3.0976882,-26.788742,-19.350124,14.379498,18.17186,-18.595919,9.344714,-2.100457,1.7391741,-0.80106246,1.9622551,1.9851581,2.3875434,-2.9612103,2.5740263,-3.1402965,1.3607545,1.2439022,3.5281155,-8.3473625,9.334769,-0.72436744,-5.4399266,11.246413,2.2966497,-7.836607,12.432464,19.142262,15.65133
TCGA-KF-A41W-01,3.66008,13.491538,3.346789,-34.06532,-13.985805,13.583252,3.5754375,-3.7649302,-7.323666,-5.176419,6.5740447,-3.644889,4.0283813,4.5157638,2.7529266,-3.4819233,5.5501094,-4.046278,4.1731853,5.8585224,5.5975103,-9.566696,-2.0410192,-4.9060655,0.9465522,5.8255997,20.993053,5.3197575,17.412605,-10.610559,3.9674888
TCGA-DX-A3UE-01,6.669027,15.603779,0.1686792,-19.641634,-13.927026,11.280398,22.661585,-26.740067,-1.262658,-1.7729686,1.5514462,-0.8699936,1.6378881,1.686909,1.8230155,-2.4071245,2.21299,-2.5560992,1.4165914,1.3247129,2.9255054,0.011733427,12.052479,6.8987474,-6.021461,6.009323,10.047638,-24.071291,11.227857,21.56068,11.089
TCGA-FX-A76Y-01,18.109867,11.679352,-20.36802,-23.997272,-18.251377,13.184826,15.530302,-16.80146,8.569064,-1.5569515,1.3911983,-0.7607028,1.474177,1.5319909,1.2951919,-1.7719088,2.0085614,-2.123783,1.2572495,0.3691231,2.2886481,5.018759,6.772283,-27.046951,5.01051,-11.801161,6.7896347,-18.305403,13.768547,25.693426,12.367157
TCGA-QQ-A5V9-01,-2.4545865,8.570979,-1.2911274,-28.924793,-18.681072,17.862507,5.457807,-11.822741,-0.8037519,-3.6841924,4.5411587,-2.3388677,3.3482838,3.2696795,2.2503464,-2.7303798,4.728186,-3.8011365,3.0072749,2.5460217,3.6766949,-16.773201,10.061395,1.7921356,-11.034632,14.721392,4.8516293,4.079686,4.667264,-3.2712777,7.806571
TCGA-DX-A8BT-01,9.814449,9.44414,-11.850522,-26.779018,-16.565277,21.270788,-0.11537763,-3.4494276,-6.912456,-2.4486659,3.8623524,-2.1166337,2.6836815,1.882465,0.9634126,-1.6649389,3.7791376,-3.6701272,1.9884343,2.88922,1.0993861,-5.3003564,10.698618,3.4318805,-5.28505,8.953516,11.239381,-2.6699038,5.8376064,4.772555,10.097472
TCGA-DX-A7ES-01,9.188303,13.014262,-9.124576,-28.959028,-16.71221,20.224924,6.702389,-11.129168,25.392334,-3.5228386,3.0553577,-2.0434864,2.2628603,3.2881672,2.4876087,-3.1014626,3.8174906,-3.5671947,1.6118227,0.28422397,3.2935889,-4.9688516,13.013796,-8.819605,-3.763919,3.2345014,8.9390545,-10.393671,8.93599,8.53035,12.539518
