,2,5,7,11,12,17,18,20,21,23,26,3,5,11,17,23,26,27,3,4,27
TCGA-BT-A20R-11,19.697262,25.963627,7.102949,9.80542,-42.492405,-10.228317,5.5101676,34.01628,-29.154093,-15.909275,24.61977,0.7998273,0.6928882,-3.2367923,-1.9019876,2.2750804,-1.4542501,-1.0579348,-7.4079843,-9.2014885,-4.477024
TCGA-DK-AA6S-01,13.8976555,-0.8417169,5.749259,13.424506,-41.41349,-1.1747447,-13.602858,19.561203,-13.844511,7.892829,10.45489,-0.3438763,2.1097257,-3.0873363,-0.15261686,1.8381071,0.45875573,0.44975677,-12.112964,4.789183,-3.4827464
TCGA-DK-A6B2-01,12.320998,1.5993794,-1.0344335,18.523726,-40.001423,11.982879,-2.3556871,13.094779,-8.410928,2.1000898,-2.7376122,-0.8527465,1.5557978,-2.9625108,-1.0875567,3.4278147,2.0359511,-0.47641033,-4.3222127,5.4987855,4.001026
TCGA-GU-A763-01,10.859994,-17.127766,7.3438625,5.083843,-26.942009,2.908457,-17.392817,-3.9824522,23.658106,15.264042,4.4608474,-2.1798818,2.656496,-2.0829163,2.4272392,1.499867,0.5930184,1.5378752,-13.0478525,-11.573893,31.063614
TCGA-XF-A9T4-01,14.177289,-14.8716345,14.724165,9.456318,-33.18612,6.017406,-4.21268,16.743946,-1.0163094,7.4269233,26.36064,-0.46295267,4.239962,-2.7839115,-0.1447848,1.9323264,1.4889239,0.5943129,-15.168206,-12.67725,10.293856
TCGA-FD-A5C1-01,15.923706,-15.764197,2.5678015,1.5373937,-39.182835,15.528544,3.432119,20.289516,-19.241472,21.166807,3.1955771,-0.19769761,2.9345748,-2.8006144,-2.723049,3.484704,2.2134635,-0.64503145,-6.9264035,-6.257239,-4.312647
TCGA-GU-A42Q-01,18.838,-10.144379,16.59854,-10.594265,-33.491047,-15.84266,-24.678534,35.945175,-5.2288866,0.35101333,49.04718,-0.08041952,3.281496,-4.2755146,-0.5155336,2.2152936,0.30381703,-0.055660434,-11.735203,5.0629525,-6.118481
TCGA-DK-A3IL-01,12.808554,2.0390873,-0.08113217,-3.0721815,-35.14882,4.6436296,-2.4497733,17.419994,-4.0976357,-1.6220024,9.163003,0.3167444,0.95568204,-4.049915,-1.3467807,3.1560462,0.09288802,-0.5968855,-7.999567,-5.078151,13.839044
TCGA-XF-AAMH-01,13.793395,1.950921,12.98677,-8.468001,-40.991398,-4.1441317,-18.355053,20.409424,-1.9295946,11.452444,3.004586,-1.293466,-1.4717857,-4.9836764,-4.7705116,4.953386,1.4560556,-2.2537942,-32.390484,-19.488815,-12.455204
TCGA-FT-A61P-01,14.133101,1.5956932,6.4254026,10.957352,-38.95962,21.257692,3.0880022,20.650263,-14.244879,5.9616003,6.303322,0.29057148,2.6310613,-3.9443135,-1.8325447,3.2230453,0.82873994,-1.4852927,-13.025842,-4.304105,2.2733724
TCGA-G2-A2EF-01,15.240204,-11.919972,4.529652,15.14187,-28.03292,11.488692,-17.229403,17.52563,-9.641025,14.925045,23.84614,-0.09142281,4.467974,-2.4224725,-0.8358756,2.2644315,0.9172364,0.73119974,-5.9412346,-7.1264687,-10.447748
TCGA-XF-A9T2-01,14.1669655,9.721624,3.1923184,1.7044419,-40.31152,-3.216243,-18.688313,19.2682,-6.1561117,5.700323,6.9882145,-0.37098685,1.6964436,-2.5234709,0.5981701,1.6860858,0.5002857,1.078238,-21.702213,-39.240524,4.6032352
TCGA-C4-A0F7-01,11.431669,11.284097,8.893713,-3.7726786,-35.10081,-14.460042,-18.237932,29.036785,1.9681181,0.5739249,36.124706,-1.7094676,3.351255,-4.3658733,0.80650795,2.4174144,0.184206,0.5662366,-17.045868,0.77529573,-2.112144
TCGA-G2-A2EK-01,13.638293,-10.774111,4.9797034,11.466007,-38.253963,-3.571273,-11.089377,9.043913,4.879276,2.481188,-2.928863,-0.30856493,2.601669,-3.2931278,-1.2199471,3.2875984,0.69852704,-0.8985781,-16.104656,9.47005,6.7109427
TCGA-GD-A3OP-11,16.596186,-11.315326,14.249523,4.509976,-42.887783,-11.336337,-4.277834,19.195505,-3.7736826,4.1465974,7.248811,-0.124389276,2.6912086,-4.140966,-1.5007488,3.7267292,-0.21940868,-1.1502266,-4.0591173,-9.077638,2.1538222
TCGA-FD-A6TB-01,15.825839,-11.172311,1.6421028,14.215493,-45.72537,-2.1935644,-10.974539,21.932365,-14.312686,6.416843,-5.9293613,-0.31811813,1.7535241,-3.6174178,-2.8936715,4.500204,0.1500409,-1.1904045,-12.686816,6.295276,-1.2930617
TCGA-UY-A9PD-01,13.078872,3.1295586,-1.4729042,11.549349,-35.785496,19.533548,-4.2044525,12.693583,-5.2816405,1.8068317,0.16624889,-1.5601699,1.0953078,-3.2833145,-1.772422,3.9846458,1.9410332,-1.2064147,-8.793243,-5.1182704,8.712929
TCGA-DK-AA6P-01,5.0115814,2.7604878,-2.4307234,17.128521,-29.12917,-11.95436,-22.046532,4.476828,19.150362,-3.0263677,15.834163,-2.3140922,2.7460284,-1.4039294,1.9127645,1.0781168,1.3304206,1.5461249,-3.4639857,-0.826818,13.65257
TCGA-GV-A3QK-01,9.88371,-22.32026,-5.894833,16.638197,-28.910248,6.445465,-8.129084,1.5280919,14.119376,4.4367886,-3.8136873,-1.9101592,4.544929,-1.78733,0.8461709,2.9879827,2.0512605,1.0549226,-1.7048185,-9.723773,20.045286
TCGA-GC-A3I6-01,14.65252,-11.849689,14.904306,2.997899,-34.627617,0.53897977,-10.794768,17.5042,-0.3427883,19.09908,16.426682,-0.3464421,3.611655,-3.0500946,-0.530345,2.118981,1.5623294,0.27324846,-11.050511,-15.558243,7.558715
TCGA-UY-A8OC-01,11.879743,-3.0169415,13.765669,7.1690483,-35.04115,7.987522,-3.39818,23.728886,-15.605686,0.26377264,26.324146,-0.5354316,2.9601953,-2.8650591,-0.3110972,1.4576253,0.92869216,0.100530095,-17.636341,-7.8165607,8.171141
TCGA-FD-A3B7-01,16.417212,-4.2458143,6.597829,16.490278,-39.316856,6.725595,-6.9533944,22.088861,-20.762617,7.9237003,15.214436,0.29901442,3.3286,-2.6227973,-2.6250148,3.04703,1.0658953,-0.20037964,-12.411448,-8.626158,0.12476439
TCGA-ZF-A9R1-01,12.623268,-6.9148073,7.3550596,4.8053293,-35.281445,-4.7027926,-14.568375,14.658083,2.320456,0.77716386,10.841842,-0.298696,1.8717544,-4.1294975,-0.37613553,2.8587198,-0.19110952,0.2370754,-13.804894,10.902577,4.009215
TCGA-ZF-A9RF-01,15.557923,-1.1022093,-6.183654,19.335138,-33.26997,25.585867,-10.902921,7.990274,0.9248804,20.492031,0.34578088,-0.24775782,2.9829755,-0.63440394,-0.70513403,1.3007107,0.97768146,0.9879686,-14.958268,-9.184975,-4.2460804
TCGA-4Z-AA7Q-01,10.908168,-12.469531,2.5345287,-3.5374312,-40.141575,12.433141,-22.958746,17.179852,-1.4859649,17.37772,6.0016613,0.1626175,3.380911,-4.5214963,-1.7173779,2.7669423,1.0963222,-0.42769894,-7.477054,-1.7480345,-6.3408656
TCGA-E7-A519-01,19.02759,-26.103188,-11.336629,1.3842105,-35.21539,3.5471687,-7.3460436,0.14310673,11.19664,15.459228,-14.358464,-1.0158677,4.104519,-1.9997874,0.6724345,2.4192452,2.0622554,0.28361225,-13.894805,8.6206455,39.465534
TCGA-BT-A20U-11,19.504957,-17.507679,12.824555,-23.331491,-42.88472,-17.17388,-5.4747295,34.010197,-8.5834055,-0.35315928,20.223492,-0.09355377,2.2518928,-4.58518,-0.90426236,2.7084925,-1.19709,0.010653181,-6.3303785,-15.329939,-7.020053
TCGA-G2-A3VY-01,4.7657323,6.0875688,-0.26423994,4.788287,-26.358553,7.631056,-19.914396,4.795903,20.337767,-5.2220654,17.885193,-0.9417557,1.0350815,-3.1526253,-0.5754645,1.416987,1.2437652,1.1682283,-14.646134,37.78991,-0.018352801
TCGA-C4-A0EZ-01,18.933092,22.175648,-3.1171367,-7.8766637,-41.34464,-19.606104,-24.560255,21.607445,1.4695805,11.562283,18.678389,-2.5591724,0.5089808,-0.12114375,1.8944614,0.5284968,0.81425405,1.5519084,-31.298748,-34.087746,-22.824194
TCGA-XF-A9SY-01,17.355194,-13.583086,-1.3768095,18.499376,-34.32538,5.339084,-6.8305945,22.205662,-21.775358,9.95078,19.942429,-0.2562725,3.9634438,-2.3201466,-1.1038032,2.5253804,1.4363195,0.23165846,-2.2153451,-15.754731,-9.439836
TCGA-FD-A43U-01,16.634369,-16.2297,-8.319321,13.134631,-41.518326,17.680758,-3.4619768,8.135626,-14.45389,10.231217,-18.14879,-0.6405148,2.6450815,-1.4648535,-0.38948032,2.352618,1.3207079,0.29924953,-14.189652,-3.1700196,8.268914
TCGA-4Z-AA7S-01,8.829906,-8.538576,2.500058,2.6543584,-29.470432,8.843478,-2.023635,8.690714,14.298746,6.9015837,9.421028,-0.90585506,2.4851758,-2.1015432,0.33632126,1.837368,1.2345979,0.18140316,-14.253498,8.348887,18.979982
TCGA-DK-AA75-01,10.906318,5.369137,2.2840393,1.9745353,-32.531914,2.909218,-17.342484,13.067774,15.957605,8.163988,-0.7419467,-1.9102288,3.3576384,-2.8721716,0.6300861,2.8563397,2.1133084,0.03064029,-14.056153,14.618009,-10.037088
TCGA-XF-AAML-01,6.253748,-1.5021424,-5.2621365,11.501736,-28.416424,15.5115,-12.349635,2.89587,21.679102,5.829672,4.2026253,-0.9880778,4.4007893,-1.50302,-0.05710125,1.8222307,2.9596293,0.6623523,-32.25401,-7.668198,3.6434896
TCGA-DK-A6B5-01,14.665007,-6.7524414,8.757205,-7.053171,-38.44879,-2.4663317,-20.800383,15.887899,0.17192689,25.735823,5.429186,-1.405981,2.378038,-3.2802289,-0.1649612,2.14262,0.75536186,0.9589101,-4.687831,7.229261,-3.353142
TCGA-KQ-A41R-01,6.251909,-9.978366,7.8624544,2.6621168,-30.15368,14.345669,-11.483256,6.119662,13.489172,3.2495487,-1.4482687,-1.8318595,1.7580761,-2.232603,-0.3823035,2.2394674,1.947715,1.2255896,-4.8772316,-15.251679,-11.466436
TCGA-4Z-AA87-01,9.709823,3.2361083,-10.609356,14.501894,-30.790344,20.569208,-5.739021,10.292255,1.8340505,9.390732,-5.0309076,-0.26074055,2.5300684,-2.1732643,-0.91733086,2.7423627,2.676883,0.26914313,-9.28673,11.310157,4.945061
TCGA-FD-A6TE-01,9.765,-3.5916867,9.305006,3.1779509,-30.394236,16.711843,-15.718873,5.6301665,20.975798,11.999182,5.8770204,-0.42149496,2.6162603,-1.2072431,-0.26964965,1.2695014,2.4725273,0.94567156,-16.630344,-5.4687414,23.848505
TCGA-YC-A9TC-01,12.45165,4.5832148,3.4105306,1.473041,-36.95894,-1.0981567,-26.8478,18.91457,3.6582465,14.058626,9.208974,-2.7119286,2.2232516,-0.8436489,1.9745405,0.9144991,0.6076419,1.877112,-22.438377,-18.53091,-25.297125
TCGA-BT-A2LA-01,13.048728,31.936617,-4.434064,10.418659,-42.001377,-21.700798,-40.28188,23.56828,1.3297247,3.6928883,31.642092,-0.92200947,2.0004082,-3.5446725,-1.9247446,3.0522537,-0.15335912,-0.8761226,-29.287083,-41.462578,-5.3160853
TCGA-FD-A3NA-01,7.1618805,-4.438698,8.220785,15.820375,-35.188267,8.837775,-11.692243,11.1722355,4.761313,8.282278,4.8126063,-0.15641613,4.050766,-3.0330107,-0.7822861,3.1051123,2.9147072,0.19437052,-10.933282,9.614778,10.679305
TCGA-BT-A42F-01,14.958228,-18.81352,0.028044108,-4.588079,-35.4324,16.796526,-5.622218,20.788021,-8.846616,17.15236,3.7160974,-0.55174285,3.1164262,-2.6502588,-1.1775409,2.4021544,0.85190934,0.4950332,-8.905241,-3.303206,-7.1248035
TCGA-ZF-AA5P-01,16.337646,3.9008014,1.7320944,10.219224,-46.579193,0.40601087,-0.6459631,24.564606,-15.36199,-3.4458616,1.9300151,-0.10275817,2.0172834,-3.7104497,-1.5871207,3.699652,-0.535784,-1.1635677,-12.264007,3.3444984,2.3618476
TCGA-2F-A9KW-01,4.955129,5.5314736,2.0887353,14.399097,-36.223835,13.935756,-5.117617,14.97004,3.3359237,2.042243,4.8342133,-0.6651592,1.1263779,-3.0491188,-6.606232,5.595728,3.157194,-1.1153485,-5.9482403,-13.458825,-8.872211
TCGA-4Z-AA80-01,3.9392571,-1.9767728,2.7461455,14.485833,-25.17535,6.8131747,-17.681128,8.322393,20.080639,2.4657042,10.230709,-2.0680501,2.941515,-1.7554018,0.47285065,2.6677732,2.1377146,0.6083147,-12.691433,10.862919,3.7328038
TCGA-XF-A8HD-01,10.584488,-7.3121204,0.5749892,19.385103,-34.105236,30.738983,-2.2781043,8.848245,-1.8900057,15.575086,-1.0855527,-0.6351727,3.0304234,-1.2430173,0.4992106,1.0387706,1.7052947,0.53222364,-15.243969,-0.30874535,-0.4735461
TCGA-2F-A9KT-01,14.181483,4.7043943,3.4415944,4.4397,-33.748653,10.266827,-11.029701,19.219597,0.33498612,9.668031,17.389765,-0.58494425,4.1038866,-4.0429564,-0.5303876,2.6286771,1.8027979,-0.053928398,-10.362554,2.4504004,1.8651277
TCGA-E7-A677-01,13.796142,-19.10654,0.79346526,9.894086,-34.730114,5.625402,-14.536419,8.5512,6.7679796,15.039209,12.042023,-0.9619684,2.5092936,-1.7288647,-1.0843958,1.9584681,2.4412203,-0.26174748,-17.424055,-5.9269104,24.649237
TCGA-SY-A9G0-01,17.312136,6.932827,0.63139987,14.814995,-45.191143,-1.494281,-2.5401063,24.182465,-17.765638,-8.181484,7.7226076,0.03564769,2.3154325,-4.195212,-1.1487228,3.6258652,-0.02322227,-0.7998789,-12.175012,-0.45005032,7.595517
TCGA-YF-AA3M-01,12.246272,-1.6727583,15.579315,-1.3527905,-32.425873,12.319104,-7.992014,15.28873,6.732181,13.193607,14.959883,-0.47592396,2.9543216,-3.4743927,-1.8013397,3.0395513,1.8474278,-1.4920775,-14.720792,-11.464744,13.3429165
TCGA-CU-A0YR-01,10.615674,-4.4384556,-7.0208163,20.384804,-35.297844,13.226142,1.2683719,11.564268,4.8639255,3.075288,0.3844857,-2.0352335,3.8281872,-2.205021,-0.86547154,3.406527,1.8047572,0.99293226,-12.003729,2.353537,4.451281
TCGA-K4-A83P-01,14.217685,-2.5102963,-5.86856,21.237055,-47.34342,-2.0205305,-3.4709876,18.151705,-14.240616,0.17655018,-9.446548,-0.19783531,1.9689884,-3.3579655,-0.7860361,3.289337,0.031324748,-0.2997214,-9.6584635,2.018867,-0.79066855
TCGA-ZF-A9RL-01,6.5159583,-8.481149,1.04336,0.72253364,-24.297043,1.1047403,-16.49146,1.5673971,28.41292,8.786528,11.21884,-1.907004,2.9614067,-2.6284811,0.15856421,2.2334116,1.8841261,0.32971284,-20.105017,-12.087406,33.3935
TCGA-FD-A43S-01,18.44293,-20.042585,0.93919384,14.028557,-46.03728,-7.733948,-3.6913342,13.8554,-14.4267,7.62429,-13.227128,-0.111697495,2.8512497,-3.680176,-1.3862323,3.6277757,0.12840778,-0.82071185,-8.406582,-3.8298082,1.8883789
TCGA-GV-A3QH-01,7.1897597,7.5433817,2.4801831,10.463696,-30.356056,-0.46025062,-25.739576,7.1071863,26.21787,1.3756112,10.732016,-1.7253699,4.317405,-2.5238612,1.2181077,1.7728367,2.5560994,1.5819043,-18.220009,1.3255656,7.061951
TCGA-4Z-AA84-01,11.145038,12.528001,4.136026,3.6863277,-33.424023,17.674189,-15.18304,18.280802,1.7255815,19.654552,5.5281544,-1.0787004,2.3027253,-1.4251797,-0.08483733,2.0567267,1.6386962,0.12243342,-4.821517,-4.8840904,-8.684411
