TCGA-AB-2863-03,-10.252843,-6.2269955,-2.3852432,10.297762,5.008073,11.676232,11.754339,-12.458153,3.3432946,-4.7040935,-1.8452431,-0.43842858,1.4579759,2.0191965,-3.5630083,-2.0406015,-2.672915,1.7491219,-1.5617545,0.9643865,3.9323454,8.898385,6.640529,-5.119131,21.589077
TCGA-AB-2963-03,-13.907713,-9.648753,13.409222,19.653538,24.181845,19.824764,42.264515,-22.712997,2.3828316,-3.9498503,-1.778217,-1.0087402,1.6126405,1.8863462,-2.6147327,-0.85496604,-1.6818808,2.2501369,-0.96973234,0.41079506,22.96171,-5.024138,21.754202,8.2598295,-27.22827
TCGA-AB-2860-03,-12.262947,-7.67232,-3.9430006,11.524492,3.1691875,13.258135,11.408823,-13.706945,4.269998,-5.890015,-2.5404453,-0.53864425,1.7845939,2.0537913,-4.7775803,-2.6783893,-3.0394223,2.440158,-2.423935,0.93955797,8.036319,9.318385,-0.21526185,12.177376,13.204602
TCGA-AB-2993-03,-14.534726,-9.908322,13.910099,20.342003,25.231396,20.91368,42.481052,-23.784105,2.9795601,-3.7002888,-1.4989008,-0.8326307,1.5001913,1.3787072,-2.9332082,-0.80726916,-2.1297812,2.1377664,-1.11712,0.8125088,32.72912,-15.170907,19.678825,-5.6965394,-27.348272
TCGA-AB-2966-03,-8.693458,-4.9517403,-3.1566186,8.4257555,4.6182723,9.938879,7.2580194,-10.432536,4.1566114,-5.624339,-2.410149,-0.49453974,1.6704326,2.785489,-4.109943,-1.9693576,-1.9627657,1.6469603,-0.94286925,2.1375937,11.885631,-3.0244267,3.6055355,6.662045,26.04701
TCGA-AB-2874-03,-11.500332,-7.0936847,2.8598166,13.543002,12.377737,14.420333,21.857464,-16.063416,4.418176,-2.7973008,0.026129434,1.7267609,0.6665231,0.895049,-4.3426814,-3.205769,-3.0918713,0.07769856,-3.0254276,1.0400207,8.290529,-1.4159485,11.701765,-6.5744243,23.012753
TCGA-AB-2933-03,-14.545742,-9.38541,2.4862294,15.984999,11.686054,16.979847,25.636013,-18.801567,3.0368805,-5.4844527,-2.1325533,-0.8312332,1.8346819,3.126674,-3.5389273,-1.9957289,-1.3826958,2.37987,-1.6535558,0.6878562,-5.6024513,2.1112926,6.476306,14.510894,24.590239
TCGA-AB-2959-03,-10.256476,-6.0231476,-4.9915843,9.167516,2.2279737,10.804536,6.343005,-11.021542,4.2901745,-5.747338,-1.9223156,0.15152115,1.5673298,2.825975,-4.760311,-3.3069358,-2.053071,1.9302392,-3.0984228,1.009936,-3.4989085,-1.2629974,3.8328767,2.481598,29.722815
TCGA-AB-2972-03,-10.954758,-6.7319865,-2.5320375,10.919778,5.0358815,12.660062,11.193372,-13.340166,3.1073525,-5.5669155,-2.637017,-1.1718361,1.9261882,2.8015413,-3.5891795,-1.4376347,-1.6197088,2.6049223,-1.1887811,0.90667766,17.193241,-9.574311,5.162841,7.187741,-21.325733
TCGA-AB-2987-03,-10.680478,-6.4529676,-7.9722557,8.350387,-2.828559,10.51147,2.2715802,-10.1586,2.8029723,-5.3800716,-2.1522646,-1.0658942,2.0272794,2.7197247,-3.415105,-1.7466053,-1.4930612,2.9320354,-1.8380833,-0.10769896,9.708687,-0.95227927,-1.293779,8.048852,2.733074
TCGA-AB-2973-03,-13.753604,-9.112563,7.064228,16.907694,16.913515,17.600195,31.234222,-19.938742,2.3587677,-4.7085214,-1.9878756,-1.0350032,1.8441521,2.5229123,-2.9904017,-1.422205,-1.263106,2.6853902,-1.660259,-0.16966458,19.088884,-4.9344044,4.844786,0.8535463,-26.418718
TCGA-AB-2931-03,-13.565488,-9.17216,13.566706,19.375265,25.020193,19.90147,40.699696,-22.614435,2.7734725,-3.6027124,-1.6735803,-1.1655935,1.6014502,1.6490277,-2.4264426,-0.26903993,-1.9683173,2.2979794,-0.72427154,0.9812462,14.699943,-13.739557,12.250827,1.0227456,-5.4662027
TCGA-AB-2897-03,-10.518041,-6.2428317,-4.2431445,10.055566,3.2670326,11.789677,8.192682,-12.206407,7.868392,-3.0557785,0.27817386,3.2839463,0.86346924,0.2085351,-7.249613,-4.5574427,-4.82593,-0.89546466,-4.1947746,3.0977154,27.885975,17.859236,19.64006,-16.881973,18.552141
TCGA-AB-2822-03,-9.47412,-5.488992,-3.1137674,9.185447,4.668607,10.74341,8.692433,-11.342138,3.5603755,-5.051369,-2.0032063,-0.51313204,1.5904438,2.5533814,-3.5452487,-1.8482604,-2.0432222,1.6171216,-0.97062916,1.6214639,2.3410926,10.363809,8.325568,-6.763894,19.315992
TCGA-AB-2998-03,-11.620352,-7.276743,4.2804995,14.255744,14.635205,15.225664,23.58041,-17.069265,3.9468496,-3.9454765,-1.06232,0.5501032,1.0367928,0.8843573,-4.3266244,-3.20836,-3.0282164,1.4916866,-3.45878,0.24258633,28.060051,21.737444,22.787615,-17.461111,18.900642
TCGA-AB-2840-03,-11.620801,-7.1062975,-0.19338036,12.559468,8.684851,13.858622,16.625763,-15.203285,7.9497595,-4.081748,-0.115542844,2.7710388,1.1321629,0.54466057,-7.3505073,-4.8897595,-4.771204,-0.28206128,-4.568965,2.7076385,17.925394,21.176119,29.133062,-14.916238,34.075302
TCGA-AB-2924-03,-14.230217,-9.69428,12.706146,19.87094,24.041182,20.062544,41.22366,-22.843428,1.7152197,-3.7954545,-1.8149942,-1.2611598,1.6841058,2.1389813,-1.969827,-0.5664451,-1.3730403,2.2852368,-0.6902958,0.2525923,24.349709,-3.6396024,20.315649,9.99442,-22.652786
