TCGA-KO-8413-01,-7.349232,-8.004969,-7.3608837,3.9253628,1.4898825,-0.82519376,3.217387,-2.1414332,-2.357078,-1.8718281,1.7955039,-2.7050645
TCGA-KM-8439-01,-5.5419908,-6.136815,-5.5125103,1.3014115,2.2232296,-2.0534983,0.9818259,-0.6911087,-2.8193476,-2.5842896,1.6790525,0.31122252
TCGA-KL-8329-01,-7.7721224,-7.8622293,-7.5819764,3.439768,1.493456,-1.7803351,2.8480306,-1.8745501,-2.687885,-2.2793162,1.8986742,-1.9142768
TCGA-KL-8334-01,-8.196061,-8.27055,-7.926371,3.703665,1.8068974,-2.1311922,3.0680132,-2.0547633,-3.1812882,-2.6542232,2.3086505,-1.9916823
TCGA-KN-8429-01,-7.721238,-7.692147,-7.553417,3.9349334,1.3150272,-0.6134207,3.151707,-2.1821103,-2.2409935,-1.5852643,1.7955396,-2.8737044
TCGA-KM-8477-01,-6.454583,-6.676227,-6.2809124,2.765474,1.3711059,-0.013589168,2.1254616,-1.7238978,-1.5306455,-1.0373659,1.3745642,-2.1473403
TCGA-KL-8343-01,-7.5019774,-7.393221,-7.1705575,1.7920144,1.8397161,-1.5867895,1.2575855,-0.8429123,-2.31465,-2.0186832,1.8524716,-0.7251619
TCGA-KL-8341-01,-7.0115685,-6.666854,-6.771108,3.1029596,1.7180593,-1.9466798,2.9261897,-1.857678,-2.6595418,-2.6934268,1.3964329,-1.3946215
TCGA-KO-8407-01,-7.9319005,-7.9426727,-7.65028,3.3093014,1.8296987,-1.8481036,2.7660992,-1.9222069,-2.9922907,-2.495364,2.1352174,-1.8144313
TCGA-KM-8441-01,-5.6477437,-6.638715,-5.807884,1.3037914,2.656227,-3.6736467,0.8708164,-0.36273333,-3.8854723,-3.7193832,2.8002453,0.7004458
TCGA-KO-8415-01,-7.276433,-7.5161247,-7.1468215,3.4638,1.9141262,-2.9885113,2.9077768,-1.9134145,-3.4892893,-3.2074268,2.435006,-1.4439069
TCGA-KN-8434-01,-7.8678255,-8.117375,-7.7873197,3.5339499,1.4666765,-1.129038,2.8360689,-2.0425453,-2.5356328,-1.882185,1.9263877,-2.311444
TCGA-KL-8339-01,-6.7321067,-6.607933,-6.5162697,2.4526227,1.831157,-1.6377991,1.8933417,-1.367518,-2.5951867,-2.2290611,2.01151,-1.2584901
TCGA-KN-8418-01,-7.8922424,-7.4173646,-7.478313,3.4404957,1.2881031,0.44405556,2.9868438,-2.1657684,-1.4065433,-1.0363963,1.1386504,-2.8834193
TCGA-KN-8435-01,-7.752749,-7.3979273,-7.337227,2.7837455,1.6173738,-1.9622673,2.534974,-1.6766025,-2.6437805,-2.488427,1.544217,-1.2634393
