TCGA-G4-6294-01,14.006914,-8.637559,-5.1111608,-12.165621,1.3789932,-3.761382,-1.1946896,4.172779,-1.7810344,1.6119173,0.06559473,-9.066607,-7.9851923,5.187859,-3.6906886
TCGA-WS-AB45-01,23.770752,-22.761297,-6.657543,-12.798496,0.87973094,-3.3659568,-2.143982,2.2605202,-0.871548,2.2697744,0.18893196,17.165394,-4.030777,6.5674224,-5.312106
TCGA-CK-5916-01,17.511425,-14.693189,10.617081,-9.123415,1.8262004,-2.0984268,-1.0527053,3.4845014,-0.8849912,0.8694095,-0.28688172,37.137627,-5.5930886,4.6751103,-9.889115
TCGA-NH-A50V-01,17.324024,-13.017896,2.8894942,-11.836961,1.2484287,-3.7556195,-2.687056,1.6279467,-1.315855,2.664879,0.97249967,6.6823397,-5.6472044,9.032956,4.3560457
TCGA-NH-A6GA-01,17.270054,-11.263568,1.2940863,-11.042917,0.19633858,-4.1341033,-1.907556,2.697646,-0.7691482,2.2875457,0.5928767,0.051895015,-5.219373,13.652185,-1.5935439
TCGA-F4-6460-01,22.985695,-16.280737,-16.542503,-13.808343,0.40991852,-4.259147,-0.7460699,3.2953815,-0.62157905,1.6243047,0.57301253,2.0950034,13.234224,5.210231,-14.224567
TCGA-F4-6806-01,16.370832,-9.744948,7.1774073,-10.535478,0.8020982,-4.0740485,-1.9476076,3.846563,-1.4121554,1.8077008,0.061158694,28.038692,-3.9014158,4.081933,-9.346475
TCGA-G4-6304-01,10.939983,-5.470864,14.263629,-8.14614,0.9594072,-3.712405,-2.2917902,3.4134471,-1.1162311,2.3969407,-0.23756866,14.262928,-1.542505,6.9517555,-4.373995
TCGA-QG-A5YW-01,16.861864,-10.16084,8.715828,-10.3788395,1.6371393,-3.4024825,-1.2148536,2.642411,-1.4896824,2.0000114,0.6371007,17.496092,2.1200671,1.5328467,-11.640755
TCGA-AD-6965-01,15.97644,-9.854452,-0.45771354,-10.697074,0.14548396,-4.92259,-1.1889805,4.046476,-1.2643931,2.1270306,0.41024163,-0.9587413,4.5300317,16.9317,-5.817738
TCGA-D5-6920-01,16.908781,-9.995044,9.753534,-9.60371,1.6426898,-3.049486,-1.1759386,3.9728365,-2.3818727,1.4860799,-0.47041127,8.669422,-2.2668264,4.869231,-4.973291
TCGA-DM-A280-01,12.376786,-6.8261466,16.71997,-7.313994,1.2341276,-3.3036711,-1.6667761,4.179597,-1.1389506,1.6242547,-0.5070596,10.621252,-0.72772795,4.597329,-7.619918
TCGA-G4-6297-01,20.70538,-15.496602,-5.3055577,-12.386713,1.7036304,-3.4662673,-1.4760296,3.9993289,-1.7124135,1.4367688,-0.044972613,20.172188,16.714806,-4.53588,-29.552216
TCGA-G4-6302-01,26.774979,-22.40542,-11.00483,-13.436415,0.64815587,-1.5550194,-0.73859847,1.9090937,-0.28902453,0.55769795,-0.20407945,14.224515,-2.6698818,4.5925164,-6.734946
TCGA-QL-A97D-01,13.222326,-7.8445015,7.645224,-9.418367,1.7768403,-3.8651102,-2.1066487,2.7824767,-2.1925163,2.391998,0.5943534,17.78447,-3.2083576,3.9424071,-13.262902
TCGA-CA-6716-01,15.971168,-10.678147,-10.358274,-12.40448,1.70748,-2.9831803,-0.024111373,3.7229137,-1.7191819,0.79237294,0.14880852,11.954692,-9.516336,8.75121,5.084636
TCGA-CA-6715-01,13.350668,-6.8440995,-8.876421,-11.422379,1.8672619,-2.9889572,0.6902087,6.294152,-2.4108567,0.22355387,-1.1749761,-30.785013,-4.758914,-5.1066136,1.6623114
TCGA-CM-4743-01,13.331682,-9.862792,21.923018,-7.3982997,1.6198506,-1.372227,-0.9873806,4.645647,-0.6387697,1.3640836,-1.8851335,7.1709776,-4.4496236,4.567664,-0.77561176
TCGA-A6-6654-01,23.460411,-19.239613,-9.474333,-12.980142,0.19124806,-3.01458,-1.4240092,2.4495156,-0.5290152,1.4324645,0.037857518,18.396915,0.41614297,-6.4596205,-23.188023
TCGA-G4-6627-01,23.351568,-16.448048,-3.0374446,-11.687206,0.81375086,-2.6288917,-1.207256,2.625141,-0.64835435,1.025853,0.0531632,-4.803955,-3.3229358,10.289376,7.9193625
TCGA-A6-5664-01,23.85756,-17.352137,-3.9496877,-12.519031,-1.4145095,-6.4393477,-1.8114274,2.7816968,-0.26560682,1.3636988,1.1357298,-7.4552345,-5.151733,8.996246,4.53847
TCGA-CM-6167-01,26.244026,-21.754862,-15.499888,-13.752471,0.72812235,-2.2686763,-1.277406,2.1190586,-0.6062464,0.9898368,0.011398224,5.196405,-4.33697,3.7668288,-6.1224546
TCGA-AD-6548-01,18.74175,-13.140316,1.9207315,-10.529404,0.45813477,-4.134929,-1.111045,4.188116,-1.1275097,1.2924466,-0.033274647,32.55282,14.731829,-4.8733187,-26.919598
