TCGA-BQ-7062-01,14.936085,-15.243207,-0.10071352,-31.557194,24.108059,37.526356,15.47918,15.89201,-10.903206,32.22571,18.405855,-28.605171,14.371023,-29.88741,2.2668698,-2.647044,-0.6577799,-2.1828754,-4.446379,-2.1722722,-2.362304,3.2362082,0.33286506,-0.50800675,0.3713128,-2.3450823,0.65584636,0.40373307,0.91956145,-0.18220495,-1.88114,-2.118439,-1.5783625,-1.7576203,-1.8549337,-11.294038,-8.558051,-19.335367,18.021212,7.0991907,-0.055865172,2.7177193,-5.015874
TCGA-Y8-A8S1-01,11.741041,-15.189299,-5.76512,-31.706644,25.693748,36.328205,16.521145,8.615825,-2.7493656,34.224506,20.993845,-31.487906,9.025526,20.481003,2.231467,-3.9097555,1.1015449,-1.979656,-4.147779,-2.5129926,-3.414013,3.8295538,0.56801254,-1.5496303,-0.78287643,-3.0373306,1.4534706,-0.30904555,-0.84881395,-0.64026916,-2.7067575,-3.8023539,-2.7162738,-2.9452407,-9.868536,-8.944652,-7.9137173,-21.60526,19.801664,0.22087516,-12.738399,6.00704,-14.697024
TCGA-2Z-A9J1-01,11.133867,-25.244265,2.0588503,-26.347912,22.169516,33.38052,14.662003,12.799677,-8.058518,29.235415,16.198986,-23.769009,12.456767,-45.00578,1.9009508,-2.3464303,-0.41690308,-1.8520533,-4.013681,-2.0613294,-2.0489395,3.03691,0.53722805,-0.8930495,0.6070019,-1.9089284,-0.0032054354,0.10031426,0.94928604,0.29081362,-1.5056694,-1.718836,-1.5822619,-1.6450686,-1.5201273,7.6586137,-2.4156187,-7.397909,6.869701,6.630078,15.675927,6.991544,-5.659766
TCGA-BQ-5891-01,-6.3592625,4.2003517,-16.618042,-30.915602,22.588156,32.25074,15.796956,10.231578,-7.7544055,27.193064,20.015753,-24.927536,-0.6689713,-12.067027,0.94496995,-2.440984,-0.19534968,-1.3358868,-5.2920985,-2.0469856,-2.3159304,3.3319845,0.8399966,-1.0921507,-1.3767601,-2.773222,-0.67262644,-0.6290272,-0.98474324,1.3340633,-1.2668644,-2.748404,-2.0599785,-0.6688192,-29.357897,3.1682713,7.60087,-20.149416,25.727982,5.9491806,-47.773083,-9.012468,-14.797871
TCGA-Y8-A8S0-01,-4.618413,-5.623555,-5.4691153,-26.811094,21.98674,32.121773,14.442179,15.759658,-10.55825,25.294722,16.562979,-19.061392,8.415548,-59.26198,1.4705861,-2.0201547,-0.22813483,-2.1624403,-2.6013079,-1.2566351,-1.920073,2.2282221,-0.65817,-0.889797,0.80326486,-1.4918742,-0.18876375,0.52555394,0.90482134,-0.168583,-0.8274066,-1.0966759,-1.8227142,-1.3383719,9.024697,9.031666,-5.8425646,-11.893589,12.920352,23.44054,2.3144774,11.788816,-1.9258261
TCGA-DW-7837-01,15.078528,-18.50693,1.730847,-28.552912,22.473104,35.245644,14.568869,16.42152,-11.499746,30.023195,16.811285,-25.541336,14.87969,-37.940704,1.819025,-2.2271128,-0.81819427,-1.5133383,-3.6119728,-1.4375885,-1.5786786,2.8674042,-0.15404095,-0.073405296,0.37295315,-2.5896401,0.70833856,-0.28101468,0.87573534,-0.5451275,-1.0696086,-1.5877483,-1.5039966,-1.3037816,5.9685063,11.73962,-12.693964,-14.494639,14.120008,8.470762,7.7059655,3.7563486,-1.4986207
TCGA-P4-AAVM-01,19.910675,-20.589525,-5.111851,-21.486958,16.838564,24.366575,11.631219,13.910793,-11.671309,22.852766,14.772557,-21.235567,11.4993515,-10.356988,1.8017126,-1.9333712,-0.7091941,-1.0186957,-4.060982,-1.0746657,-1.5826496,3.4299462,0.78724086,0.28124893,0.40354982,-2.89144,1.6037672,-0.13285157,0.7599221,-0.7274377,-1.2955513,-1.6867234,-0.5655078,-0.6332622,1.2032955,3.146023,-13.661118,-17.36678,15.327909,5.0460305,-8.477778,13.29958,-6.2217956
TCGA-GL-A9DE-01,16.1537,-20.577248,-8.222213,-23.94992,19.471302,25.896914,12.460031,10.073674,-9.016581,25.290112,17.010164,-21.65446,5.7152605,2.942705,1.3304051,-2.5128057,0.08017974,-1.215102,-4.9222784,-1.8442389,-2.439283,3.7943017,1.0729975,-0.9925859,-0.2174014,-2.5648978,-0.045037523,-0.16714792,-0.008605506,0.8199959,-1.3225001,-2.3292525,-2.004078,-0.9436897,5.648975,12.327412,-7.505082,-23.81535,25.829296,13.114277,-25.109278,-13.803674,-13.101509
TCGA-B1-A656-01,18.230335,-24.049858,-1.7186552,-30.039867,24.423222,34.731197,15.479575,8.561918,-3.5859702,33.814106,19.819698,-30.06206,10.044341,8.648154,2.2136545,-3.6756425,0.49363655,-2.7982223,-5.5812755,-3.0245981,-3.061602,4.350065,0.25133193,-1.147385,-0.3305616,-3.0470824,1.4738351,-0.50982976,-0.3587357,0.23053901,-2.3845136,-3.4353738,-2.7068653,-2.6288497,-1.4895802,7.562845,-9.436555,-22.835735,24.948776,4.8925686,-15.393161,-4.040358,-14.9106865
TCGA-BQ-7053-01,6.7911854,-1.8889838,-8.42906,-32.290176,23.510994,35.26987,15.323171,12.879836,-8.233632,30.4303,19.985905,-28.304554,6.0694594,-5.1994934,2.1846602,-3.3350227,-0.19857265,-1.7181933,-5.117227,-2.4171154,-2.3314903,3.386399,0.08687662,-0.8729249,-1.1696972,-3.6714299,1.0254159,-0.6522076,-0.6143421,-0.6823788,-2.2110329,-3.2310822,-2.2746215,-2.2759843,4.655252,14.185357,-4.77233,-12.181985,18.845144,-1.1690906,-32.69522,-0.9984943,-9.58747
