TCGA-UD-AABZ-01,5.7082987,-4.175923,-4.273532,3.780283,-4.1357203,-1.1872545,-5.391795,-6.620064,6.628055,7.727906,8.831678,-0.9652735,-4.145867,0.64093536,5.4207726,4.257397,2.7731857
TCGA-SC-A6LR-01,6.7980304,-5.9424443,-5.999275,4.1936736,-4.876221,-5.034274,-5.0869017,-5.5496464,7.3679843,7.297177,8.516488,-4.255357,-5.669906,1.0598924,4.16339,6.487887,5.752258
TCGA-MQ-A4LI-01,6.1358447,-4.3716035,-4.4367213,4.0248055,-4.4158278,-0.90209585,-5.928068,-7.2618666,7.1458488,8.484356,9.635571,-0.8507391,-4.4513936,0.72929126,7.5827985,6.058554,0.44343886
TCGA-MQ-A6BL-01,4.974319,-2.87113,-2.909214,3.267865,-3.522297,2.60897,-6.4649277,-8.038548,6.4246016,8.710496,9.702871,1.2026715,-3.2319806,0.7642125,5.694044,1.8012087,2.1360784
TCGA-SH-A9CU-01,5.304551,-2.4691026,-2.616105,3.7555172,-3.8722355,3.6348343,-6.5839863,-8.927321,6.6064053,9.486558,10.537438,3.138868,-2.8897986,0.8308561,5.798874,6.181938,2.4596891
TCGA-TS-A8AF-01,5.3912487,-2.1458156,-2.2650392,3.8353713,-3.8858495,5.3293986,-7.504077,-10.1096735,7.0245166,10.588162,11.665012,4.177905,-2.7302523,0.85583174,6.5110216,3.4390981,0.5524283
TCGA-YS-A95B-01,5.3196683,-2.5621035,-2.6416295,3.7069783,-3.8485627,3.5719934,-6.739403,-8.956271,6.731666,9.553386,10.605687,2.8018248,-3.0112274,0.7553161,5.6473374,6.161334,3.096973
TCGA-TS-A8AI-01,5.141492,-2.3891904,-2.407269,3.5173137,-3.7061772,4.1423864,-6.930817,-9.14778,6.666015,9.645521,10.653875,2.9920907,-2.8536408,0.3898488,6.7330747,2.112697,1.2435592
TCGA-UD-AAC1-01,6.6634727,-6.2187567,-6.201571,4.0597506,-4.770479,-5.9717693,-4.764714,-4.8682528,7.1970105,6.6764135,7.858838,-5.234419,-5.8326297,0.42654055,3.2972322,8.005435,7.1967382
TCGA-LK-A4O4-01,3.3957264,0.71164685,0.68313557,2.6581564,-2.4683723,11.596367,-8.029019,-11.56486,5.6147537,10.985927,11.70501,8.633804,-0.3583878,1.7267023,3.813688,6.309068,6.6750903
TCGA-SC-AA5Z-01,5.912482,-4.0549207,-4.048003,3.880105,-4.240875,0.022595245,-6.1199985,-7.582069,7.016752,8.608193,9.727616,-0.26200712,-4.1492214,0.3350405,2.9686544,5.986553,5.3708024
TCGA-ZN-A9VO-01,6.0876737,-3.9778574,-4.0964794,4.006088,-4.3486943,0.56113756,-6.549323,-8.10547,7.31925,9.134064,10.3514,0.14645733,-4.1178603,1.3301617,6.933409,2.5237424,1.1874195
TCGA-MQ-A6BQ-01,7.1711144,-7.0237346,-7.0582714,4.381998,-5.1651654,-8.0082445,-4.3442335,-4.253407,7.4888153,6.377701,7.6514263,-6.4075966,-6.3869543,0.9124058,4.656118,6.109164,5.631217
TCGA-3U-A98E-01,6.9321213,-6.724226,-6.7886543,4.164405,-4.964171,-7.5472975,-4.3032312,-4.193737,7.2126527,6.235757,7.4254436,-6.17416,-6.167498,0.8032676,6.1565485,4.1174645,2.4974995
TCGA-3U-A98D-01,5.834146,-3.737031,-3.778712,3.8352773,-4.192168,0.8825269,-6.4382644,-8.01902,7.0412188,8.9680805,10.054423,0.3832313,-3.9294317,0.4897052,5.828192,2.376954,2.2662363
TCGA-3U-A98H-01,6.2426677,-4.1623716,-4.2552257,4.089488,-4.449008,0.18996452,-6.4964576,-8.041937,7.422765,9.178206,10.376086,-0.037571248,-4.280293,0.8435367,4.857275,3.4024737,3.474917
TCGA-TS-A7P8-01,4.3240314,0.1600729,0.038996514,3.3294747,-3.0965078,11.4333315,-8.775018,-12.509949,6.6420074,12.167634,13.065938,8.685934,-1.005934,1.296906,4.467255,5.1287017,5.3474307
TCGA-TS-A7OY-01,4.585989,-1.3042445,-1.3323445,3.2383196,-3.251137,7.162594,-7.681386,-10.311408,6.5096326,10.430046,11.365408,4.9735126,-2.1028383,0.6757184,4.6419725,4.959165,3.9576597
TCGA-TS-A7OZ-01,3.0922015,3.2912297,3.130696,3.0004492,-2.2794905,19.581905,-10.400909,-15.922131,6.093244,14.507153,15.28,15.584394,1.4927527,1.2198526,6.1397753,3.3629541,1.595942
TCGA-UT-A88C-01,5.7982,-2.882649,-3.01314,3.9703355,-4.146311,3.6819055,-7.3008175,-9.607194,7.3178678,10.299213,11.42142,2.7979813,-3.3035026,1.387707,4.8728566,3.8718717,3.0096266
TCGA-UD-AABY-01,3.8002381,0.8223918,0.8068111,3.070165,-2.7843359,12.687476,-8.700562,-12.650636,6.12441,12.025884,12.852827,9.839495,-0.32871118,0.67869914,7.6620493,1.1910648,-0.55185777
TCGA-XT-AASU-01,3.9912968,0.06569663,0.062113877,3.0413802,-2.89002,10.518439,-8.159018,-11.652265,6.1133504,11.231938,12.089846,7.993291,-0.891664,0.72285295,6.4902725,1.1715533,0.6496878
TCGA-3H-AB3K-01,6.48176,-5.2132616,-5.2852197,4.1532755,-4.67045,-3.3219473,-5.285577,-6.199369,7.1830235,7.718013,8.8846655,-2.5241754,-5.008878,0.7730367,5.173092,4.894961,4.7128634
TCGA-LK-A4NW-01,5.9728236,-4.032187,-4.070998,3.8986452,-4.2966676,0.15515317,-6.2522936,-7.7308445,7.116651,8.770309,9.91677,-0.14647238,-4.1470847,0.9273061,5.803359,2.370707,2.8683116
TCGA-UD-AAC6-01,6.9949403,-6.5446634,-6.592123,4.2790785,-5.0318193,-6.6006384,-4.7573533,-4.8784947,7.4669504,6.803444,8.067382,-5.445075,-6.0513105,0.57274705,5.8633184,3.6776469,2.8028402
TCGA-LK-A4O2-01,5.9814796,-4.713347,-4.750696,3.811968,-4.2674446,-1.984844,-5.5988073,-6.490991,6.972902,7.777843,8.905874,-2.1122608,-4.6438165,0.65295523,7.4640975,2.7745106,0.76285535
TCGA-TS-A7P0-01,5.198773,-2.4218683,-2.5375576,3.597726,-3.7283928,4.240746,-7.0370703,-9.231265,6.7598658,9.771758,10.808389,2.9723103,-2.9513514,0.7682441,6.3365483,4.962122,1.5474192
TCGA-TS-A7P1-01,6.3993316,-5.354995,-5.3762326,4.080975,-4.6191187,-3.7685394,-5.1720967,-5.87056,7.1053553,7.4265065,8.59442,-3.0350828,-5.0779014,0.40854645,5.822305,3.039861,2.6443796
TCGA-3H-AB3O-01,4.817904,-2.328645,-2.3615165,3.1952462,-3.3960476,4.3250484,-6.9990854,-8.8918295,6.4841866,9.344921,10.31005,2.4596055,-2.869439,0.7009462,3.8705664,5.9817963,6.7166524
TCGA-ZN-A9VU-01,7.06134,-6.9123797,-6.9314017,4.2626534,-5.042608,-7.7742667,-4.407073,-4.2603197,7.3811193,6.3253207,7.5548234,-6.459322,-6.3276677,0.8613398,5.4683504,2.4124966,2.4762635
TCGA-SC-A6LN-01,3.6061242,1.6269518,1.4724865,3.1466436,-2.6465237,14.871773,-9.230023,-13.715902,6.1624994,12.88606,13.72307,11.805347,0.20296842,1.1692678,6.5882998,1.7252175,0.497835
TCGA-3H-AB3M-01,4.959393,-1.7677249,-1.8962415,3.580925,-3.5940278,5.7259564,-7.248376,-9.826291,6.592921,10.151231,11.167493,4.4613543,-2.3856041,0.6927722,9.180174,-0.5839727,-4.0216837
TCGA-ZN-A9VQ-01,4.1438403,-0.30478966,-0.32239842,3.1643674,-3.0182998,9.3982525,-7.836363,-11.148096,6.1208935,10.894694,11.74806,7.3109627,-1.151007,0.6160608,7.464697,1.6031547,1.0419179
TCGA-SH-A7BD-01,6.8526254,-6.1526656,-6.2201095,4.319651,-4.914796,-5.8979297,-4.6590233,-5.108756,7.2895083,6.915338,8.171728,-4.4476714,-5.661699,0.94011414,7.0554094,1.7688968,0.09327622
TCGA-UT-A97Y-01,4.249912,-1.0050036,-0.99759716,3.0091975,-3.0044916,7.640728,-7.6005993,-10.208406,6.2183166,10.193384,11.060463,5.173881,-1.819934,-0.064835325,6.359976,3.9554794,2.4427686
