TCGA-50-6591-01,-21.36117,1.4128358,13.773631,17.733286,-9.982666,22.644032,-2.9208763,-4.5924263,2.9425433,6.430267,-2.609373,2.4223857,-1.1805426,3.4555743,2.1053722,-7.732403,14.33902,-21.926247
TCGA-49-6743-01,-21.88536,1.3054297,17.746738,3.4778278,5.976605,25.592556,-4.495771,-0.8458676,2.2609613,2.6511207,-0.059759032,1.6430142,0.032853503,1.5701697,-0.003492671,-8.512776,-5.9718113,-21.044416
TCGA-55-8206-01,-26.509932,-7.2233844,-9.349816,-16.789072,2.4466715,29.223333,-7.5210705,0.455567,-0.478037,-0.8798608,-0.8269251,1.2091261,1.5413151,3.4563844,-0.80120945,0.11282878,-13.500299,26.277603
TCGA-MP-A5C7-01,-19.84574,-6.111837,-20.071917,6.416186,5.361932,19.184507,-4.6626334,0.12093293,-2.0388346,-0.07863063,-0.27627915,1.0305629,-0.6464078,1.4099035,-0.5528834,-8.914476,9.676908,5.9620185
TCGA-49-AARE-01,-21.75807,-3.5349743,3.5850155,9.812487,-3.958721,26.127684,3.6846824,-1.9420631,1.5647743,-0.096316874,-1.836894,0.323564,-0.05210846,2.5307305,0.2469348,-11.098681,4.4805937,-23.006126
TCGA-86-7955-01,-11.667418,-0.50848234,8.203813,18.42034,9.791835,15.313244,-2.7572289,0.29641712,4.4387746,2.5969036,3.3123307,4.3366585,0.73822796,0.0030548582,-0.4807817,-10.8660345,24.06142,-13.1031475
TCGA-49-6744-01,-25.154543,-6.543459,6.858746,-12.736219,-0.9867724,29.569305,-1.275016,1.0153888,-0.5014706,0.6933179,-0.48884782,1.369381,0.76111287,2.1815765,1.2322495,-10.385323,-6.594309,-12.541938
TCGA-95-A4VN-01,-22.423492,-6.467128,3.5671842,-5.7978296,8.5570965,25.081545,-4.239592,-0.09271767,-0.2018474,-0.8283737,-0.6122203,1.7978423,0.6999701,2.408702,1.1109204,-5.8905435,-1.4235114,-7.736024
TCGA-55-7576-01,-21.955688,-3.0251718,13.491163,-11.6384735,5.449582,25.878958,-3.143229,-0.23527169,0.027693927,-0.633307,0.069484636,1.8433467,1.3440708,1.9624397,0.4081168,-2.3366473,0.7701356,8.814627
TCGA-53-7626-01,-23.341516,-1.211338,-3.0542834,-18.817356,6.202923,30.05734,-4.7355146,1.1786989,-1.0118281,-0.42938402,-1.207741,0.6328765,0.79904544,2.7225897,0.8719257,-6.121791,-7.390103,10.585527
TCGA-97-7546-01,-24.969595,-7.115588,-6.8118663,-19.32751,-1.9587033,31.347296,-1.3459044,-0.95775443,-0.98081845,0.72801036,-2.8299356,0.5782826,1.3112206,3.534753,2.3120978,-7.7467465,-14.542482,5.898659
TCGA-44-7672-01,-25.796913,-8.787665,8.57275,-9.265603,-0.882801,28.403582,-1.8239686,-0.35195336,-0.97553563,0.7167572,-1.6764296,0.65876436,0.14746521,1.8058037,1.2767903,-12.609578,-3.2072842,-22.784994
TCGA-62-A46O-01,-11.403045,1.5695258,16.746809,20.208782,10.289555,17.787445,-0.111318044,1.5325096,1.93939,1.9730488,2.355166,2.8819299,-1.869271,0.11662989,0.19032672,-10.30713,12.276199,-33.447056
