,0,1,3,5,7,8,12,13,16,18,23,24,25,26,29,0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,18,20,22,25,26,27,29,0,1,2,5,6,7,8,9,10,13,16,18,21,25,26,27,29
TCGA-WC-A882-01,8.433462,7.6477413,-8.235954,1.2785202,-8.779502,-9.038707,-8.513485,7.436903,6.8447003,-9.416905,-3.2123415,0.82011104,8.0544615,6.533658,-8.247752,-0.9718657,0.26340914,-6.1779675,-0.6524744,-1.2409136,-2.1986938,-3.7417126,2.930601,1.2836976,6.012319,3.6778507,1.2532518,7.210933,-0.03716959,3.3514214,1.2728122,-0.71899223,3.412327,4.280346,-2.4411392,4.7008333,-1.6045654,10.165343,10.113762,-11.219284,-11.902466,26.067352,27.284494,26.112595,-18.942684,21.808018,4.161695,-7.114511,7.077253,2.704572,-6.5567927,0.12866768,28.991167,16.827866
TCGA-VD-AA8P-01,7.957774,7.250543,-7.867269,2.5704336,-8.343778,-8.557177,-8.012455,6.9988837,6.5777626,-8.709865,-3.8522844,-1.3153502,7.438201,6.454807,-7.909706,-0.41804174,0.6712808,-6.7547197,-0.51650256,-1.5856187,-2.2325444,-2.9070828,3.6779923,1.8704749,5.876103,3.979162,0.87836653,7.5296135,-0.7360287,3.1272721,1.5993335,-0.6210974,4.5434675,3.6032498,-2.3299167,4.6929903,-0.66239417,9.732058,2.4628353,-19.006018,-21.765627,34.026737,28.688787,24.102283,-18.567974,13.444689,8.672677,-13.217516,-3.8019407,10.319127,3.0624797,-5.5178432,25.589027,27.333963
TCGA-WC-AA9E-01,8.471686,7.6876006,-8.623808,3.0584757,-8.953838,-9.290746,-8.591084,7.429409,7.1278896,-9.187413,-4.227507,-2.5034165,7.7341566,6.877158,-8.380258,-2.1819031,-1.6290122,-5.428984,-0.11965254,0.65809846,-0.06822378,-4.7247086,1.692584,0.564793,5.9095325,3.88471,2.4459515,6.7896166,1.9002615,3.7140107,-0.6648452,-2.1742535,2.259705,6.454653,-2.3290617,5.268114,-2.7117815,7.960766,-18.765152,-17.48566,10.816323,15.785336,20.854591,6.001325,-24.998386,-0.48538977,1.9999903,23.120888,-11.3395195,-31.811502,-16.339468,27.425413,22.387293,3.105831
TCGA-V4-A9F8-01,7.274185,6.690432,-7.069666,2.730896,-7.657203,-7.7879686,-7.360294,6.4716964,5.89257,-8.021444,-3.89555,-1.2068427,6.947047,6.0029783,-7.2859898,-0.8860502,-0.026484571,-5.9474854,-0.6259257,-0.82719845,-1.8194693,-3.54347,2.7174413,1.299908,5.413582,3.3426123,1.1973689,6.7787113,0.12658256,3.0904615,1.1068918,-0.6621462,3.4384425,4.0222607,-2.101129,4.3883348,-1.5125252,19.802635,-19.429195,-14.350037,-24.537567,18.765007,13.342704,13.239949,-11.473715,12.294817,22.515512,1.2831396,-18.892002,0.026400276,-8.934541,2.094917,9.239609,25.996399
TCGA-VD-A8K9-01,7.6586933,6.996,-7.8245773,3.6069524,-8.235919,-8.435114,-7.7999716,6.7484756,6.4523683,-8.309092,-4.414926,-3.1042483,7.0200763,6.434955,-7.7650847,-1.600649,-1.5035,-3.8433654,2.7212613,-0.104568735,2.8603337,-1.5215168,1.7900732,-0.21948068,5.3221006,5.308424,4.246576,2.593832,2.8438652,3.7045782,-2.0591946,-4.4487395,0.028416011,6.1502357,-2.6220937,5.909129,-2.7536628,12.141407,6.222288,-11.143572,12.921546,10.21419,28.409481,11.307954,-23.2959,1.7484524,-9.860417,8.543414,4.982002,-12.071068,-5.002088,16.269098,28.04924,5.4548597
TCGA-V4-A9EZ-01,6.3177314,5.9018207,-6.1374564,3.5317888,-6.6877184,-6.7775235,-6.4568195,5.606616,5.054977,-6.935397,-4.1846495,-2.1139498,6.072419,5.3906074,-6.4277654,-1.6413878,-0.9172323,-5.5998235,0.14832143,-0.067031726,-0.14306836,-3.0942118,2.858237,1.1188225,5.7097554,4.219067,2.4795184,6.420309,0.7216908,3.524079,-0.49493256,-2.398922,2.990633,5.7081814,-2.5111625,5.449629,-1.4628738,11.917431,5.0755367,-13.772233,-1.8558909,21.756853,31.371153,19.839443,-25.4267,11.146593,0.023423692,2.8151815,1.2471019,-6.5056787,-2.953243,10.123747,31.159512,15.770346
TCGA-VD-AA8Q-01,8.724673,7.948607,-8.670564,1.693714,-9.108075,-9.480436,-8.859733,7.687304,7.2121143,-9.716417,-3.4892051,-0.009208687,8.237054,6.7940097,-8.592779,-1.1444556,0.0022357386,-7.04158,-0.0009841602,-0.92254853,-1.6013981,-3.111919,3.9976509,1.9011034,6.803706,4.7072854,1.9900941,7.9133577,-0.105583094,3.7049632,0.7620245,-1.584082,4.4400334,4.8019423,-2.6797957,5.5084634,-1.0525233,14.31236,-14.033409,-8.400811,-1.1318363,13.423187,15.020275,11.803067,-19.231365,12.373426,10.067662,17.64666,-9.189404,-21.590471,-18.637049,20.300558,17.979862,9.393493
TCGA-V4-A9E9-01,5.029156,4.8434305,-4.9224453,4.2013664,-5.434568,-5.517414,-5.279155,4.499297,4.084869,-5.5072727,-4.257549,-3.1958601,4.955062,4.558003,-5.3665733,-1.1961944,-0.78280497,-3.6892893,-0.89154255,-0.30672786,-0.28136608,-2.9346282,1.1547893,0.6714658,3.495388,2.3707101,1.5357796,4.4668884,0.810658,2.0645144,0.32215148,-0.52493876,1.3627857,3.5253093,-1.5735856,3.2102463,-1.3340471,16.827585,-11.57379,-8.565655,13.535983,8.00773,22.59921,9.096392,-22.064941,13.13781,1.0908289,26.113308,-2.2124107,-30.556206,-27.779192,25.787188,20.619678,-1.054599
TCGA-VD-A8KL-01,6.761057,6.274209,-6.60998,3.3944438,-7.1435885,-7.2925825,-6.8803773,5.978903,5.511373,-7.3793144,-4.155353,-2.1727567,6.443515,5.728532,-6.892246,-1.1841552,-0.5676636,-5.0934987,-0.8369196,-0.31177995,-1.3836666,-4.1343417,1.7706952,0.82539475,4.8195167,2.667906,1.3738527,6.1670494,0.92568135,2.8796368,0.6857835,-0.58553904,2.2559144,4.209143,-1.8466798,3.8994305,-2.0268545,14.03389,-8.030546,-15.40708,-13.895888,21.327139,21.812574,15.221044,-17.218557,1.6817816,9.264517,-2.5187654,-12.649593,2.8704686,4.1789565,4.3784933,19.878187,25.230976
TCGA-WC-A87T-01,7.924267,7.261063,-8.203449,4.236281,-8.553425,-8.808322,-8.093655,7.003285,6.8042336,-8.546547,-4.8060775,-4.1776085,7.2527356,6.728513,-8.053456,-1.420498,-0.92299956,-5.077793,0.10638569,0.08130305,0.07854716,-2.4171216,2.732665,1.2762889,4.98037,3.9542408,2.2846105,5.778266,0.6072667,3.1264565,-0.41278836,-2.1536107,3.0156772,4.9428725,-2.146077,4.808022,-1.0994195,9.249619,-18.008564,-9.137962,2.7594142,10.758268,10.997219,13.691644,-21.156897,15.83296,11.106149,24.624945,-8.140823,-35.268436,-28.124966,23.726383,19.326458,0.03734733
