,6,13,25,27,28,10,23,24
TCGA-56-8504-01,-15.04567,-1.8996408,-1.4958644,-10.363671,-10.560203,2.0056794,-15.949377,0.22633253
TCGA-NC-A5HP-01,-14.852025,-5.71215,-0.11588977,-7.7427588,-13.633378,1.40932,-10.861079,1.8141975
TCGA-58-8393-01,-15.366876,13.778575,-2.1095915,-3.0255883,-8.229087,3.0387387,-8.296684,5.860115
TCGA-63-A5MS-01,-16.049736,9.612619,-1.179639,-9.001622,-13.9071,0.87799543,-15.028489,-1.6712596
TCGA-56-7823-01,-14.588839,-22.246313,-8.836263,-2.3861868,-11.315611,1.6748393,-12.861311,-16.601349
TCGA-63-A5MP-01,-17.156902,-3.2274277,-3.4924405,-3.230726,-12.446384,2.0379412,-17.74133,-2.6758578
TCGA-85-8072-01,-14.200916,6.3711634,-8.626629,-7.1966906,-10.425301,1.3272297,-13.333629,1.9417852
TCGA-77-A5GH-01,-14.015546,14.372784,3.8451908,-7.187591,-11.143939,1.4544257,-14.972559,-3.741934
TCGA-85-A510-01,-13.769477,19.350965,-11.348883,6.8835487,-8.325367,1.5265346,-5.642514,5.0810485
TCGA-52-7622-01,-16.419804,6.440332,-9.511993,-2.2053356,-9.09915,2.3463323,-5.986374,2.9120803
TCGA-77-7337-01,-14.156383,-1.0122486,-1.3437884,-3.8568892,-10.272439,1.0902774,-14.804472,-10.73765
TCGA-37-A5EN-01,-18.296024,-19.06378,-0.31809616,0.5026353,-13.93976,2.3564372,-16.715832,-0.22398992
TCGA-77-8148-01,-16.670687,-19.39838,-4.8623767,-2.3401117,-13.883118,1.5086623,-15.557364,-9.809693
TCGA-18-5592-01,-13.663461,-13.310636,0.8327966,-7.5125194,-9.828431,2.3642778,-15.457944,-7.6789436
TCGA-92-7341-01,-14.293159,-19.940506,-3.986233,-2.425027,-10.955062,2.6173456,-10.04191,12.468697
TCGA-34-A5IX-01,-11.545991,9.285209,-11.900274,-1.1488427,-9.889862,1.7202381,-11.218716,-1.2860094
TCGA-56-8623-01,-15.888079,35.45298,-5.2358975,-2.495677,-9.46448,2.9631557,-4.6486797,14.356945
TCGA-63-A5MI-01,-13.24693,1.4023631,-2.1435876,-9.805549,-10.9630785,1.557737,-19.183578,-11.967396
TCGA-34-8454-01,-15.7274885,15.218656,0.28644013,-6.5473237,-9.903514,2.1813014,5.6355114,-0.7340464
TCGA-77-8146-01,-12.856717,20.432713,-9.078713,-5.063292,-10.33751,2.1236393,-12.121191,2.7178478
TCGA-56-7582-01,-15.211979,-17.753319,-1.4304967,-1.3541068,-9.451623,1.9644201,-16.46358,-4.663826
TCGA-56-8309-01,-14.607841,19.074667,3.6074712,-6.456172,-12.054547,2.2926974,-11.844705,5.14069
TCGA-63-7021-01,-17.71662,-6.2712517,-7.8046646,-4.5903187,-11.5450325,2.5816765,-8.047307,4.919027
TCGA-85-8352-01,-9.178685,-2.187863,-1.39405,0.8625558,-11.7933655,0.6749951,-20.454168,-9.990272
TCGA-85-7698-01,-17.748291,-12.012038,0.5518904,-1.9141351,-13.069503,2.0753105,-16.142076,-1.7522712
TCGA-77-8139-01,-13.462123,0.3825257,-1.8568888,-10.054629,-12.218226,0.29838097,-9.648737,-8.458394
TCGA-98-8020-01,-13.407834,7.6067376,-15.654287,-4.7970243,-9.105276,1.417296,-4.884931,-11.193201
TCGA-85-8052-01,-14.536288,-9.175686,-8.536909,-1.6387563,-10.774643,1.8593065,-9.43618,11.185705
TCGA-77-7142-01,-13.970233,2.2708178,-4.3899174,-1.4207504,-11.623091,2.7025056,-7.9744635,-6.1795163
TCGA-NC-A5HK-01,-11.349843,5.789067,1.7156272,0.60924894,-10.856256,0.34577358,-4.923627,6.602496
TCGA-58-8387-01,-15.792798,-3.008605,-2.5583594,-4.4173803,-11.384709,1.0584161,-13.844292,-1.595499
TCGA-43-7658-01,-16.087599,7.6335135,3.4541893,8.565506,-12.99606,2.1776817,-13.310822,1.5953419
TCGA-43-6143-01,-15.11315,-2.0358043,-5.509998,-3.1977623,-11.102655,1.3402969,-11.748993,3.7383132
TCGA-56-8305-01,-16.913857,-10.5853,-12.053718,-2.2164247,-12.342289,1.6596441,-8.331309,14.736384
TCGA-85-6560-01,-10.518984,10.429017,-2.7126966,2.6948953,-9.814832,1.2152811,-12.352711,10.287411
TCGA-98-8022-01,-17.705803,11.1129465,-7.6070695,-4.9980407,-14.15265,1.1711102,-8.642826,0.7800103
TCGA-43-5668-01,-11.186264,20.905602,-10.471384,3.7178254,-7.0940228,1.6944399,-11.650188,3.8131878
TCGA-21-5786-01,-15.406427,-2.6024518,-2.3226683,-4.060145,-13.399838,1.4396573,-17.390282,6.7166076
TCGA-34-8456-01,-16.461334,-13.168153,-0.45677406,-5.221832,-13.202717,3.3740551,-7.9663973,-5.787916
TCGA-56-7222-01,-10.588704,15.359363,-12.163378,-4.7073283,-10.929603,1.2813979,-18.742601,-17.333118
