TCGA-CC-A7IH-01,-11.049447,2.2025821,1.5251434,-0.93252605,-1.201232,1.612576,0.49534076,-12.546095,-5.4774737,3.9973505
TCGA-BC-A69I-01,-9.321959,-6.890842,2.169017,-2.1819384,-0.8006749,1.3804238,0.8585315,-15.631063,2.6109693,11.733452
TCGA-K7-A6G5-01,-11.940182,-5.7542496,2.3469787,-0.98846495,-0.24266773,2.2668872,1.4041047,1.4595743,2.181,4.172013
TCGA-BC-A10U-01,-15.805411,11.135296,4.6563187,-3.6253603,1.3515327,3.2078495,-0.014485905,-4.595353,1.5060604,-1.3069018
TCGA-DD-A4NG-01,-12.285782,5.304284,2.6672716,-1.6255164,-0.11388695,2.3403804,1.4002078,6.547542,-5.341286,11.045749
TCGA-BD-A2L6-11,-13.154154,-11.59304,2.6497986,-1.1591055,-1.1140367,2.1133249,1.5337241,1.7794586,3.157562,-6.720538
TCGA-UB-A7MC-01,-12.685626,7.144393,2.6434019,-2.3519568,0.21505103,2.1170034,0.78713226,-7.2372336,-4.5258074,7.2482753
TCGA-UB-AA0U-01,-14.684624,-6.175764,2.085699,-0.3589418,-0.5577049,1.9944916,1.593145,5.0226207,0.41203436,8.200083
TCGA-DD-A4NB-01,-14.421445,1.5994954,2.018876,0.36753833,-1.0972066,2.8454309,2.1932127,8.40962,3.5760834,-3.6861217
TCGA-ED-A8O6-01,-11.7925625,-4.4272213,1.7633989,-0.5659003,-1.5529026,2.6004987,3.1266723,-15.225849,11.391086,-9.1997595
