TCGA-FP-8099-01,17.1201,-5.22444,-2.7359445,1.9354097,0.80295616,-0.060116924,0.23082064,-0.61411,0.5232718,7.8107653,9.453649,4.112344,-4.5611987,-10.067378,-1.8048651,2.5344257,-7.1149487
TCGA-D7-A6F2-01,16.737513,-2.5040228,1.9144533,3.0761588,0.4176836,-0.53647625,1.4216348,-0.6745671,1.3225862,8.842324,3.8571396,2.865574,-19.930946,-2.063967,11.312624,5.8011355,-1.7572339
TCGA-D7-A6EZ-01,15.604231,-0.49804783,-17.905678,1.5573503,0.39281183,-0.7098305,-0.16096726,-1.5708736,0.6422623,-2.997578,15.677282,5.6868668,0.75619304,-5.2199125,-9.216746,-8.819262,-6.326402
TCGA-D7-6518-01,19.788305,10.084674,4.345033,-33.52154,-0.77552253,0.29046747,1.4360356,0.0737666,0.24228723,7.8197703,12.01746,2.4339929,-9.891184,2.7280324,1.5469172,8.602924,-4.0147696
TCGA-VQ-A8P5-01,17.502905,-0.35930955,0.3915033,1.3354379,0.06252636,0.114598304,-0.07575119,-1.3343022,0.13730365,7.1846294,10.392054,4.671721,-5.2824955,-3.9903474,-1.7027261,2.27003,-4.5569744
TCGA-BR-8591-01,17.191664,-6.30112,-10.646614,4.546221,0.18493247,-0.5031091,0.85741514,-0.47649485,0.76234746,-2.3788197,16.504648,5.671533,4.5340047,-6.1892433,-12.386237,-4.2497773,-7.3014383
TCGA-VQ-AA68-01,13.304149,-11.61153,-7.8330274,10.421732,0.7062565,-0.89864105,0.18130031,-1.0610468,0.8625999,2.8423312,13.426059,5.847142,3.6939282,-11.471955,-13.335645,-2.1540606,-9.171139
TCGA-SW-A7EB-01,17.173922,5.225746,-8.758329,-4.8273544,-0.42336804,-0.13454884,1.7613573,-0.29347217,0.5164399,11.680411,5.755798,0.40621865,-22.566376,5.607722,12.810659,9.687424,-1.1219661
TCGA-D7-8570-01,18.523943,0.91380215,-12.809671,-8.725975,0.15812777,-0.6928402,0.38386437,-1.1900227,0.59129685,-0.39477637,14.228725,3.8460326,-3.69838,-0.58201003,-4.6159363,-2.5315044,-4.6803503
TCGA-VQ-A91E-01,14.210042,-9.552263,-17.400106,18.59048,1.3107883,-1.1630268,-0.10032104,-1.2946686,1.205437,-0.875856,14.833896,5.3143644,1.6760215,-7.7182198,-13.353537,-3.7831836,-6.722774
TCGA-FP-A8CX-01,15.766454,0.38038552,-7.832402,16.852259,1.4600567,-0.7187807,0.51870096,-0.7372963,1.4288543,7.711629,10.249508,2.2482748,-12.315271,0.41244695,4.3961697,5.6245804,-3.7354906
TCGA-D7-A4YX-01,14.739922,2.9099894,-17.402014,11.92584,0.42730534,-0.8585965,-0.47477362,-1.8297902,0.53260374,-8.44473,6.8259997,6.2281485,1.173365,-11.848153,-7.903459,-20.07481,-4.5906672
TCGA-BR-A4PF-01,15.217224,-6.944076,-1.3762368,7.748273,0.7474661,-0.5096504,1.0557157,-0.8447695,1.1824163,-3.4422584,4.9918017,6.0159507,-2.5861053,-12.548949,-2.9381483,-9.036611,-4.142114
